Annee,NomEtablissement,SousPage,Ligne,Colonne,Chiffre
2013-2014,CPR de la Côte-Nord,0,13,4,1.0
2013-2014,CPR de la Côte-Nord,0,13,5,1.0
2013-2014,CPR de la Côte-Nord,0,13,9,11.0
2013-2014,CPR de la Côte-Nord,0,14,2,235.0
2013-2014,CPR de la Côte-Nord,0,14,3,32.0
2013-2014,CPR de la Côte-Nord,0,14,4,186.0
2013-2014,CPR de la Côte-Nord,0,14,5,1296.0
2013-2014,CPR de la Côte-Nord,0,14,9,235.0
2013-2014,CPR de la Côte-Nord,0,15,2,125.0
2013-2014,CPR de la Côte-Nord,0,15,3,28.0
2013-2014,CPR de la Côte-Nord,0,15,4,186.0
2013-2014,CPR de la Côte-Nord,0,15,5,1296.0
2013-2014,CPR de la Côte-Nord,0,15,9,61.0
2013-2014,CR La Maison,0,10,1,3.0
2013-2014,CR La Maison,0,10,2,0.0
2013-2014,CR La Maison,0,10,3,4.0
2013-2014,CR La Maison,0,10,4,0.0
2013-2014,CR La Maison,0,10,5,0.0
2013-2014,CR La Maison,0,10,6,0.0
2013-2014,CR La Maison,0,10,7,0.0
2013-2014,CR La Maison,0,10,8,0.0
2013-2014,CR La Maison,0,10,9,7.0
2013-2014,CR La Maison,0,11,1,40.0
2013-2014,CR La Maison,0,11,3,604.0
2013-2014,CR La Maison,0,11,9,362.0
2013-2014,CR La Maison,0,12,1,35.0
2013-2014,CR La Maison,0,12,3,115.0
2013-2014,CR La Maison,0,12,9,70.0
2013-2014,CR La Maison,0,13,1,3.0
2013-2014,CR La Maison,0,13,2,0.0
2013-2014,CR La Maison,0,13,3,4.0
2013-2014,CR La Maison,0,13,4,0.0
2013-2014,CR La Maison,0,13,5,0.0
2013-2014,CR La Maison,0,13,6,0.0
2013-2014,CR La Maison,0,13,7,0.0
2013-2014,CR La Maison,0,13,8,0.0
2013-2014,CR La Maison,0,13,9,7.0
2013-2014,CR La Maison,0,14,1,40.0
2013-2014,CR La Maison,0,14,3,604.0
2013-2014,CR La Maison,0,14,9,362.0
2013-2014,CR La Maison,0,15,1,35.0
2013-2014,CR La Maison,0,15,3,115.0
2013-2014,CR La Maison,0,15,9,70.0
2013-2014,CR La Myriade,0,10,1,50.0
2013-2014,CR La Myriade,0,10,2,94.0
2013-2014,CR La Myriade,0,10,3,54.0
2013-2014,CR La Myriade,0,10,4,19.0
2013-2014,CR La Myriade,0,10,5,14.0
2013-2014,CR La Myriade,0,10,6,1.0
2013-2014,CR La Myriade,0,10,7,0.0
2013-2014,CR La Myriade,0,10,8,0.0
2013-2014,CR La Myriade,0,10,9,232.0
2013-2014,CR La Myriade,0,11,1,168.0
2013-2014,CR La Myriade,0,11,2,256.0
2013-2014,CR La Myriade,0,11,3,252.0
2013-2014,CR La Myriade,0,11,4,278.0
2013-2014,CR La Myriade,0,11,5,234.0
2013-2014,CR La Myriade,0,11,6,285.0
2013-2014,CR La Myriade,0,11,7,0.0
2013-2014,CR La Myriade,0,11,8,0.0
2013-2014,CR La Myriade,0,11,9,237.0
2013-2014,CR La Myriade,0,12,1,159.0
2013-2014,CR La Myriade,0,12,2,240.0
2013-2014,CR La Myriade,0,12,3,237.0
2013-2014,CR La Myriade,0,12,4,325.0
2013-2014,CR La Myriade,0,12,5,234.0
2013-2014,CR La Myriade,0,12,6,185.0
2013-2014,CR La Myriade,0,12,7,0.0
2013-2014,CR La Myriade,0,12,8,0.0
2013-2014,CR La Myriade,0,12,9,216.0
2013-2014,CR La Myriade,0,13,1,50.0
2013-2014,CR La Myriade,0,13,2,94.0
2013-2014,CR La Myriade,0,13,3,54.0
2013-2014,CR La Myriade,0,13,4,19.0
2013-2014,CR La Myriade,0,13,5,14.0
2013-2014,CR La Myriade,0,13,6,1.0
2013-2014,CR La Myriade,0,13,7,0.0
2013-2014,CR La Myriade,0,13,8,0.0
2013-2014,CR La Myriade,0,13,9,232.0
2013-2014,CR La Myriade,0,14,1,168.0
2013-2014,CR La Myriade,0,14,2,256.0
2013-2014,CR La Myriade,0,14,3,252.0
2013-2014,CR La Myriade,0,14,4,278.0
2013-2014,CR La Myriade,0,14,5,234.0
2013-2014,CR La Myriade,0,14,6,285.0
2013-2014,CR La Myriade,0,14,7,0.0
2013-2014,CR La Myriade,0,14,8,0.0
2013-2014,CR La Myriade,0,14,9,237.0
2013-2014,CR La Myriade,0,15,1,159.0
2013-2014,CR La Myriade,0,15,2,240.0
2013-2014,CR La Myriade,0,15,3,237.0
2013-2014,CR La Myriade,0,15,4,325.0
2013-2014,CR La Myriade,0,15,5,234.0
2013-2014,CR La Myriade,0,15,6,185.0
2013-2014,CR La Myriade,0,15,7,0.0
2013-2014,CR La Myriade,0,15,8,0.0
2013-2014,CR La Myriade,0,15,9,216.0
2013-2014,CR de l'Ouest de Montréal,0,1,1,0.0
2013-2014,CR de l'Ouest de Montréal,0,1,2,0.0
2013-2014,CR de l'Ouest de Montréal,0,1,3,0.0
2013-2014,CR de l'Ouest de Montréal,0,1,4,3.0
2013-2014,CR de l'Ouest de Montréal,0,1,5,8.0
2013-2014,CR de l'Ouest de Montréal,0,1,6,0.0
2013-2014,CR de l'Ouest de Montréal,0,1,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,1,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,1,9,11.0
2013-2014,CR de l'Ouest de Montréal,0,2,1,0.0
2013-2014,CR de l'Ouest de Montréal,0,2,2,0.0
2013-2014,CR de l'Ouest de Montréal,0,2,3,0.0
2013-2014,CR de l'Ouest de Montréal,0,2,4,265.0
2013-2014,CR de l'Ouest de Montréal,0,2,5,860.0
2013-2014,CR de l'Ouest de Montréal,0,2,6,0.0
2013-2014,CR de l'Ouest de Montréal,0,2,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,2,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,2,9,697.0
2013-2014,CR de l'Ouest de Montréal,0,3,1,0.0
2013-2014,CR de l'Ouest de Montréal,0,3,2,0.0
2013-2014,CR de l'Ouest de Montréal,0,3,3,0.0
2013-2014,CR de l'Ouest de Montréal,0,3,4,229.0
2013-2014,CR de l'Ouest de Montréal,0,3,5,885.0
2013-2014,CR de l'Ouest de Montréal,0,3,6,0.0
2013-2014,CR de l'Ouest de Montréal,0,3,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,3,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,3,9,803.0
2013-2014,CR de l'Ouest de Montréal,0,4,1,0.0
2013-2014,CR de l'Ouest de Montréal,0,4,2,0.0
2013-2014,CR de l'Ouest de Montréal,0,4,3,0.0
2013-2014,CR de l'Ouest de Montréal,0,4,4,20.0
2013-2014,CR de l'Ouest de Montréal,0,4,5,5.0
2013-2014,CR de l'Ouest de Montréal,0,4,6,0.0
2013-2014,CR de l'Ouest de Montréal,0,4,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,4,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,4,9,25.0
2013-2014,CR de l'Ouest de Montréal,0,5,1,0.0
2013-2014,CR de l'Ouest de Montréal,0,5,2,0.0
2013-2014,CR de l'Ouest de Montréal,0,5,3,0.0
2013-2014,CR de l'Ouest de Montréal,0,5,4,350.0
2013-2014,CR de l'Ouest de Montréal,0,5,5,488.0
2013-2014,CR de l'Ouest de Montréal,0,5,6,0.0
2013-2014,CR de l'Ouest de Montréal,0,5,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,5,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,5,9,378.0
2013-2014,CR de l'Ouest de Montréal,0,6,1,0.0
2013-2014,CR de l'Ouest de Montréal,0,6,2,0.0
2013-2014,CR de l'Ouest de Montréal,0,6,3,0.0
2013-2014,CR de l'Ouest de Montréal,0,6,4,227.0
2013-2014,CR de l'Ouest de Montréal,0,6,5,364.0
2013-2014,CR de l'Ouest de Montréal,0,6,6,0.0
2013-2014,CR de l'Ouest de Montréal,0,6,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,6,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,6,9,229.0
2013-2014,CR de l'Ouest de Montréal,0,7,1,16.0
2013-2014,CR de l'Ouest de Montréal,0,7,2,42.0
2013-2014,CR de l'Ouest de Montréal,0,7,3,32.0
2013-2014,CR de l'Ouest de Montréal,0,7,4,26.0
2013-2014,CR de l'Ouest de Montréal,0,7,5,18.0
2013-2014,CR de l'Ouest de Montréal,0,7,6,1.0
2013-2014,CR de l'Ouest de Montréal,0,7,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,7,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,7,9,135.0
2013-2014,CR de l'Ouest de Montréal,0,8,1,464.0
2013-2014,CR de l'Ouest de Montréal,0,8,2,686.0
2013-2014,CR de l'Ouest de Montréal,0,8,3,1017.0
2013-2014,CR de l'Ouest de Montréal,0,8,4,1807.0
2013-2014,CR de l'Ouest de Montréal,0,8,5,1767.0
2013-2014,CR de l'Ouest de Montréal,0,8,6,3086.0
2013-2014,CR de l'Ouest de Montréal,0,8,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,8,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,8,9,1116.0
2013-2014,CR de l'Ouest de Montréal,0,9,1,497.0
2013-2014,CR de l'Ouest de Montréal,0,9,2,520.0
2013-2014,CR de l'Ouest de Montréal,0,9,3,664.0
2013-2014,CR de l'Ouest de Montréal,0,9,4,1820.0
2013-2014,CR de l'Ouest de Montréal,0,9,5,1778.0
2013-2014,CR de l'Ouest de Montréal,0,9,6,3086.0
2013-2014,CR de l'Ouest de Montréal,0,9,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,9,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,9,9,730.0
2013-2014,CR de l'Ouest de Montréal,0,10,1,150.0
2013-2014,CR de l'Ouest de Montréal,0,10,2,332.0
2013-2014,CR de l'Ouest de Montréal,0,10,3,164.0
2013-2014,CR de l'Ouest de Montréal,0,10,4,67.0
2013-2014,CR de l'Ouest de Montréal,0,10,5,5.0
2013-2014,CR de l'Ouest de Montréal,0,10,6,2.0
2013-2014,CR de l'Ouest de Montréal,0,10,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,10,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,10,9,720.0
2013-2014,CR de l'Ouest de Montréal,0,11,1,375.0
2013-2014,CR de l'Ouest de Montréal,0,11,2,918.0
2013-2014,CR de l'Ouest de Montréal,0,11,3,1207.0
2013-2014,CR de l'Ouest de Montréal,0,11,4,1390.0
2013-2014,CR de l'Ouest de Montréal,0,11,5,348.0
2013-2014,CR de l'Ouest de Montréal,0,11,6,116.0
2013-2014,CR de l'Ouest de Montréal,0,11,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,11,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,11,9,909.0
2013-2014,CR de l'Ouest de Montréal,0,12,1,320.0
2013-2014,CR de l'Ouest de Montréal,0,12,2,699.0
2013-2014,CR de l'Ouest de Montréal,0,12,3,936.0
2013-2014,CR de l'Ouest de Montréal,0,12,4,1416.0
2013-2014,CR de l'Ouest de Montréal,0,12,5,326.0
2013-2014,CR de l'Ouest de Montréal,0,12,6,116.0
2013-2014,CR de l'Ouest de Montréal,0,12,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,12,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,12,9,640.0
2013-2014,CR de l'Ouest de Montréal,0,13,1,166.0
2013-2014,CR de l'Ouest de Montréal,0,13,2,374.0
2013-2014,CR de l'Ouest de Montréal,0,13,3,196.0
2013-2014,CR de l'Ouest de Montréal,0,13,4,116.0
2013-2014,CR de l'Ouest de Montréal,0,13,5,36.0
2013-2014,CR de l'Ouest de Montréal,0,13,6,3.0
2013-2014,CR de l'Ouest de Montréal,0,13,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,13,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,13,9,891.0
2013-2014,CR de l'Ouest de Montréal,0,14,1,384.0
2013-2014,CR de l'Ouest de Montréal,0,14,2,892.0
2013-2014,CR de l'Ouest de Montréal,0,14,3,1176.0
2013-2014,CR de l'Ouest de Montréal,0,14,4,1275.0
2013-2014,CR de l'Ouest de Montréal,0,14,5,1191.0
2013-2014,CR de l'Ouest de Montréal,0,14,6,1106.0
2013-2014,CR de l'Ouest de Montréal,0,14,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,14,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,14,9,923.0
2013-2014,CR de l'Ouest de Montréal,0,15,1,320.0
2013-2014,CR de l'Ouest de Montréal,0,15,2,682.0
2013-2014,CR de l'Ouest de Montréal,0,15,3,864.0
2013-2014,CR de l'Ouest de Montréal,0,15,4,1013.0
2013-2014,CR de l'Ouest de Montréal,0,15,5,923.0
2013-2014,CR de l'Ouest de Montréal,0,15,6,120.0
2013-2014,CR de l'Ouest de Montréal,0,15,7,0.0
2013-2014,CR de l'Ouest de Montréal,0,15,8,0.0
2013-2014,CR de l'Ouest de Montréal,0,15,9,651.0
2013-2014,CR de la Gaspésie,0,10,1,0.0
2013-2014,CR de la Gaspésie,0,10,2,3.0
2013-2014,CR de la Gaspésie,0,10,3,1.0
2013-2014,CR de la Gaspésie,0,10,4,0.0
2013-2014,CR de la Gaspésie,0,10,5,0.0
2013-2014,CR de la Gaspésie,0,10,6,0.0
2013-2014,CR de la Gaspésie,0,10,7,0.0
2013-2014,CR de la Gaspésie,0,10,8,0.0
2013-2014,CR de la Gaspésie,0,10,9,4.0
2013-2014,CR de la Gaspésie,0,11,2,230.0
2013-2014,CR de la Gaspésie,0,11,3,131.0
2013-2014,CR de la Gaspésie,0,11,9,206.0
2013-2014,CR de la Gaspésie,0,12,2,101.0
2013-2014,CR de la Gaspésie,0,12,3,131.0
2013-2014,CR de la Gaspésie,0,12,9,116.0
2013-2014,CR de la Gaspésie,0,13,1,0.0
2013-2014,CR de la Gaspésie,0,13,2,3.0
2013-2014,CR de la Gaspésie,0,13,3,1.0
2013-2014,CR de la Gaspésie,0,13,4,0.0
2013-2014,CR de la Gaspésie,0,13,5,0.0
2013-2014,CR de la Gaspésie,0,13,6,0.0
2013-2014,CR de la Gaspésie,0,13,7,0.0
2013-2014,CR de la Gaspésie,0,13,8,0.0
2013-2014,CR de la Gaspésie,0,13,9,4.0
2013-2014,CR de la Gaspésie,0,14,2,230.0
2013-2014,CR de la Gaspésie,0,14,3,131.0
2013-2014,CR de la Gaspésie,0,14,9,206.0
2013-2014,CR de la Gaspésie,0,15,2,101.0
2013-2014,CR de la Gaspésie,0,15,3,131.0
2013-2014,CR de la Gaspésie,0,15,9,116.0
2013-2014,CRDI de Québec,0,1,4,8.0
2013-2014,CRDI de Québec,0,1,5,3.0
2013-2014,CRDI de Québec,0,1,9,11.0
2013-2014,CRDI de Québec,0,2,4,316.0
2013-2014,CRDI de Québec,0,2,5,175.0
2013-2014,CRDI de Québec,0,2,9,278.0
2013-2014,CRDI de Québec,0,3,4,250.0
2013-2014,CRDI de Québec,0,3,5,146.0
2013-2014,CRDI de Québec,0,3,9,146.0
2013-2014,CRDI de Québec,0,4,4,5.0
2013-2014,CRDI de Québec,0,4,5,6.0
2013-2014,CRDI de Québec,0,4,6,1.0
2013-2014,CRDI de Québec,0,4,9,12.0
2013-2014,CRDI de Québec,0,5,4,279.0
2013-2014,CRDI de Québec,0,5,5,949.0
2013-2014,CRDI de Québec,0,5,6,166.0
2013-2014,CRDI de Québec,0,5,9,604.0
2013-2014,CRDI de Québec,0,6,4,337.0
2013-2014,CRDI de Québec,0,6,5,940.0
2013-2014,CRDI de Québec,0,6,6,166.0
2013-2014,CRDI de Québec,0,6,9,449.0
2013-2014,CRDI de Québec,0,7,2,3.0
2013-2014,CRDI de Québec,0,7,3,4.0
2013-2014,CRDI de Québec,0,7,4,3.0
2013-2014,CRDI de Québec,0,7,5,12.0
2013-2014,CRDI de Québec,0,7,6,2.0
2013-2014,CRDI de Québec,0,7,9,24.0
2013-2014,CRDI de Québec,0,8,2,111.0
2013-2014,CRDI de Québec,0,8,3,271.0
2013-2014,CRDI de Québec,0,8,4,372.0
2013-2014,CRDI de Québec,0,8,5,725.0
2013-2014,CRDI de Québec,0,8,6,762.0
2013-2014,CRDI de Québec,0,8,9,531.0
2013-2014,CRDI de Québec,0,9,2,111.0
2013-2014,CRDI de Québec,0,9,3,285.0
2013-2014,CRDI de Québec,0,9,4,315.0
2013-2014,CRDI de Québec,0,9,5,522.0
2013-2014,CRDI de Québec,0,9,6,762.0
2013-2014,CRDI de Québec,0,9,9,311.0
2013-2014,CRDI de Québec,0,10,1,5.0
2013-2014,CRDI de Québec,0,10,2,71.0
2013-2014,CRDI de Québec,0,10,3,43.0
2013-2014,CRDI de Québec,0,10,4,12.0
2013-2014,CRDI de Québec,0,10,5,6.0
2013-2014,CRDI de Québec,0,10,6,1.0
2013-2014,CRDI de Québec,0,10,9,138.0
2013-2014,CRDI de Québec,0,11,1,267.0
2013-2014,CRDI de Québec,0,11,2,239.0
2013-2014,CRDI de Québec,0,11,3,229.0
2013-2014,CRDI de Québec,0,11,4,208.0
2013-2014,CRDI de Québec,0,11,5,172.0
2013-2014,CRDI de Québec,0,11,6,452.0
2013-2014,CRDI de Québec,0,11,9,233.0
2013-2014,CRDI de Québec,0,12,1,302.0
2013-2014,CRDI de Québec,0,12,2,202.0
2013-2014,CRDI de Québec,0,12,3,181.0
2013-2014,CRDI de Québec,0,12,4,152.0
2013-2014,CRDI de Québec,0,12,5,140.0
2013-2014,CRDI de Québec,0,12,6,452.0
2013-2014,CRDI de Québec,0,12,9,192.0
2013-2014,CRDI de Québec,0,13,1,5.0
2013-2014,CRDI de Québec,0,13,2,74.0
2013-2014,CRDI de Québec,0,13,3,47.0
2013-2014,CRDI de Québec,0,13,4,28.0
2013-2014,CRDI de Québec,0,13,5,27.0
2013-2014,CRDI de Québec,0,13,6,4.0
2013-2014,CRDI de Québec,0,13,9,185.0
2013-2014,CRDI de Québec,0,14,1,267.0
2013-2014,CRDI de Québec,0,14,2,234.0
2013-2014,CRDI de Québec,0,14,3,233.0
2013-2014,CRDI de Québec,0,14,4,269.0
2013-2014,CRDI de Québec,0,14,5,591.0
2013-2014,CRDI de Québec,0,14,6,535.0
2013-2014,CRDI de Québec,0,14,9,298.0
2013-2014,CRDI de Québec,0,15,1,302.0
2013-2014,CRDI de Québec,0,15,2,198.0
2013-2014,CRDI de Québec,0,15,3,189.0
2013-2014,CRDI de Québec,0,15,4,234.0
2013-2014,CRDI de Québec,0,15,5,349.0
2013-2014,CRDI de Québec,0,15,6,309.0
2013-2014,CRDI de Québec,0,15,9,202.0
2013-2014,CRDITED Chaudière-Appalaches,0,1,1,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,1,2,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,1,3,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,1,4,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,1,5,1.0
2013-2014,CRDITED Chaudière-Appalaches,0,1,6,1.0
2013-2014,CRDITED Chaudière-Appalaches,0,1,7,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,1,8,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,1,9,2.0
2013-2014,CRDITED Chaudière-Appalaches,0,2,5,159.0
2013-2014,CRDITED Chaudière-Appalaches,0,2,6,210.0
2013-2014,CRDITED Chaudière-Appalaches,0,2,9,184.0
2013-2014,CRDITED Chaudière-Appalaches,0,3,5,159.0
2013-2014,CRDITED Chaudière-Appalaches,0,3,6,210.0
2013-2014,CRDITED Chaudière-Appalaches,0,3,9,184.0
2013-2014,CRDITED Chaudière-Appalaches,0,4,1,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,4,2,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,4,3,5.0
2013-2014,CRDITED Chaudière-Appalaches,0,4,4,9.0
2013-2014,CRDITED Chaudière-Appalaches,0,4,5,1.0
2013-2014,CRDITED Chaudière-Appalaches,0,4,6,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,4,7,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,4,8,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,4,9,15.0
2013-2014,CRDITED Chaudière-Appalaches,0,5,3,157.0
2013-2014,CRDITED Chaudière-Appalaches,0,5,4,114.0
2013-2014,CRDITED Chaudière-Appalaches,0,5,5,412.0
2013-2014,CRDITED Chaudière-Appalaches,0,5,9,148.0
2013-2014,CRDITED Chaudière-Appalaches,0,6,3,145.0
2013-2014,CRDITED Chaudière-Appalaches,0,6,4,48.0
2013-2014,CRDITED Chaudière-Appalaches,0,6,5,412.0
2013-2014,CRDITED Chaudière-Appalaches,0,6,9,137.0
2013-2014,CRDITED Chaudière-Appalaches,0,7,1,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,7,2,2.0
2013-2014,CRDITED Chaudière-Appalaches,0,7,3,2.0
2013-2014,CRDITED Chaudière-Appalaches,0,7,4,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,7,5,1.0
2013-2014,CRDITED Chaudière-Appalaches,0,7,6,1.0
2013-2014,CRDITED Chaudière-Appalaches,0,7,7,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,7,8,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,7,9,6.0
2013-2014,CRDITED Chaudière-Appalaches,0,8,2,468.0
2013-2014,CRDITED Chaudière-Appalaches,0,8,3,23.0
2013-2014,CRDITED Chaudière-Appalaches,0,8,5,16.0
2013-2014,CRDITED Chaudière-Appalaches,0,8,6,895.0
2013-2014,CRDITED Chaudière-Appalaches,0,8,9,315.0
2013-2014,CRDITED Chaudière-Appalaches,0,9,2,468.0
2013-2014,CRDITED Chaudière-Appalaches,0,9,3,23.0
2013-2014,CRDITED Chaudière-Appalaches,0,9,5,16.0
2013-2014,CRDITED Chaudière-Appalaches,0,9,6,895.0
2013-2014,CRDITED Chaudière-Appalaches,0,9,9,116.0
2013-2014,CRDITED Chaudière-Appalaches,0,10,1,5.0
2013-2014,CRDITED Chaudière-Appalaches,0,10,2,15.0
2013-2014,CRDITED Chaudière-Appalaches,0,10,3,6.0
2013-2014,CRDITED Chaudière-Appalaches,0,10,4,2.0
2013-2014,CRDITED Chaudière-Appalaches,0,10,5,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,10,6,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,10,7,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,10,8,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,10,9,28.0
2013-2014,CRDITED Chaudière-Appalaches,0,11,1,50.0
2013-2014,CRDITED Chaudière-Appalaches,0,11,2,143.0
2013-2014,CRDITED Chaudière-Appalaches,0,11,3,97.0
2013-2014,CRDITED Chaudière-Appalaches,0,11,4,110.0
2013-2014,CRDITED Chaudière-Appalaches,0,11,9,114.0
2013-2014,CRDITED Chaudière-Appalaches,0,12,1,15.0
2013-2014,CRDITED Chaudière-Appalaches,0,12,2,179.0
2013-2014,CRDITED Chaudière-Appalaches,0,12,3,52.0
2013-2014,CRDITED Chaudière-Appalaches,0,12,4,110.0
2013-2014,CRDITED Chaudière-Appalaches,0,12,9,72.0
2013-2014,CRDITED Chaudière-Appalaches,0,13,1,5.0
2013-2014,CRDITED Chaudière-Appalaches,0,13,2,17.0
2013-2014,CRDITED Chaudière-Appalaches,0,13,3,13.0
2013-2014,CRDITED Chaudière-Appalaches,0,13,4,11.0
2013-2014,CRDITED Chaudière-Appalaches,0,13,5,3.0
2013-2014,CRDITED Chaudière-Appalaches,0,13,6,2.0
2013-2014,CRDITED Chaudière-Appalaches,0,13,7,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,13,8,0.0
2013-2014,CRDITED Chaudière-Appalaches,0,13,9,51.0
2013-2014,CRDITED Chaudière-Appalaches,0,14,1,50.0
2013-2014,CRDITED Chaudière-Appalaches,0,14,2,181.0
2013-2014,CRDITED Chaudière-Appalaches,0,14,3,108.0
2013-2014,CRDITED Chaudière-Appalaches,0,14,4,113.0
2013-2014,CRDITED Chaudière-Appalaches,0,14,5,196.0
2013-2014,CRDITED Chaudière-Appalaches,0,14,6,552.0
2013-2014,CRDITED Chaudière-Appalaches,0,14,9,150.0
2013-2014,CRDITED Chaudière-Appalaches,0,15,1,15.0
2013-2014,CRDITED Chaudière-Appalaches,0,15,2,188.0
2013-2014,CRDITED Chaudière-Appalaches,0,15,3,48.0
2013-2014,CRDITED Chaudière-Appalaches,0,15,4,48.0
2013-2014,CRDITED Chaudière-Appalaches,0,15,5,159.0
2013-2014,CRDITED Chaudière-Appalaches,0,15,6,552.0
2013-2014,CRDITED Chaudière-Appalaches,0,15,9,92.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,0,1,4,1.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,0,1,5,2.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,0,1,6,2.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,0,1,9,5.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,0,2,4,35.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,0,2,5,375.0
2013-2014,CRDITED Mauricie et Centre-du-Québec,0,2,6,191.0
