Annee,NomEtablissement,SousPage,Ligne,Colonne,Chiffre
2018-2019,CISSS de Laval,1,9,2,0.0
2018-2019,CISSS de Laval,1,9,3,0.0
2018-2019,CISSS de Laval,1,9,4,0.0
2018-2019,CISSS de Laval,1,9,5,5.0
2018-2019,CISSS de Laval,1,9,6,1.0
2018-2019,CISSS de Laval,1,9,7,0.0
2018-2019,CISSS de Laval,1,9,8,0.0
2018-2019,CISSS de Laval,1,9,9,6.0
2018-2019,CISSS de Laval,1,10,1,0.0
2018-2019,CISSS de Laval,1,10,2,0.0
2018-2019,CISSS de Laval,1,10,3,0.0
2018-2019,CISSS de Laval,1,10,4,0.0
2018-2019,CISSS de Laval,1,10,5,0.0
2018-2019,CISSS de Laval,1,10,6,0.0
2018-2019,CISSS de Laval,1,10,7,0.0
2018-2019,CISSS de Laval,1,10,8,1.0
2018-2019,CISSS de Laval,1,10,9,1.0
2018-2019,CISSS de Laval,1,13,1,0.0
2018-2019,CISSS de Laval,1,13,2,0.0
2018-2019,CISSS de Laval,1,13,3,1.0
2018-2019,CISSS de Laval,1,13,4,0.0
2018-2019,CISSS de Laval,1,13,5,0.0
2018-2019,CISSS de Laval,1,13,6,0.0
2018-2019,CISSS de Laval,1,13,7,0.0
2018-2019,CISSS de Laval,1,13,8,0.0
2018-2019,CISSS de Laval,1,13,9,1.0
2018-2019,CISSS de Laval,1,15,1,0.0
2018-2019,CISSS de Laval,1,15,2,0.0
2018-2019,CISSS de Laval,1,15,3,0.0
2018-2019,CISSS de Laval,1,15,4,0.0
2018-2019,CISSS de Laval,1,15,5,1.0
2018-2019,CISSS de Laval,1,15,6,0.0
2018-2019,CISSS de Laval,1,15,7,0.0
2018-2019,CISSS de Laval,1,15,8,0.0
2018-2019,CISSS de Laval,1,15,9,1.0
2018-2019,CISSS de Laval,1,16,1,0.0
2018-2019,CISSS de Laval,1,16,2,0.0
2018-2019,CISSS de Laval,1,16,3,1.0
2018-2019,CISSS de Laval,1,16,4,0.0
2018-2019,CISSS de Laval,1,16,5,1.0
2018-2019,CISSS de Laval,1,16,6,0.0
2018-2019,CISSS de Laval,1,16,7,0.0
2018-2019,CISSS de Laval,1,16,8,1.0
2018-2019,CISSS de Laval,1,16,9,3.0
2018-2019,CISSS de Laval,1,17,1,2765.67
2018-2019,CISSS de Laval,1,27,1,1.0
2018-2019,CISSS de Laval,1,32,1,1.0
2018-2019,CISSS de Laval,2,1,1,0.0
2018-2019,CISSS de Laval,2,1,2,0.0
2018-2019,CISSS de Laval,2,1,3,0.0
2018-2019,CISSS de Laval,2,1,4,1.0
2018-2019,CISSS de Laval,2,1,5,7.0
2018-2019,CISSS de Laval,2,1,6,2.0
2018-2019,CISSS de Laval,2,1,7,0.0
2018-2019,CISSS de Laval,2,1,8,0.0
2018-2019,CISSS de Laval,2,1,9,10.0
2018-2019,CISSS de Laval,2,2,1,0.0
2018-2019,CISSS de Laval,2,2,2,0.0
2018-2019,CISSS de Laval,2,2,3,4.0
2018-2019,CISSS de Laval,2,2,4,3.0
2018-2019,CISSS de Laval,2,2,5,0.0
2018-2019,CISSS de Laval,2,2,6,0.0
2018-2019,CISSS de Laval,2,2,7,0.0
2018-2019,CISSS de Laval,2,2,8,0.0
2018-2019,CISSS de Laval,2,2,9,7.0
2018-2019,CISSS de Laval,2,3,1,0.0
2018-2019,CISSS de Laval,2,3,2,0.0
2018-2019,CISSS de Laval,2,3,3,4.0
2018-2019,CISSS de Laval,2,3,4,4.0
2018-2019,CISSS de Laval,2,3,5,7.0
2018-2019,CISSS de Laval,2,3,6,2.0
2018-2019,CISSS de Laval,2,3,7,0.0
2018-2019,CISSS de Laval,2,3,8,0.0
2018-2019,CISSS de Laval,2,3,9,17.0
2018-2019,CISSS de Laval,2,4,1,0.0
2018-2019,CISSS de Laval,2,4,2,0.0
2018-2019,CISSS de Laval,2,4,3,2.0
2018-2019,CISSS de Laval,2,4,4,0.0
2018-2019,CISSS de Laval,2,4,5,0.0
2018-2019,CISSS de Laval,2,4,6,0.0
2018-2019,CISSS de Laval,2,4,7,0.0
2018-2019,CISSS de Laval,2,4,8,0.0
2018-2019,CISSS de Laval,2,4,9,2.0
2018-2019,CISSS de Laval,2,6,1,0.0
2018-2019,CISSS de Laval,2,6,2,0.0
2018-2019,CISSS de Laval,2,6,3,2.0
2018-2019,CISSS de Laval,2,6,4,0.0
2018-2019,CISSS de Laval,2,6,5,0.0
2018-2019,CISSS de Laval,2,6,6,0.0
2018-2019,CISSS de Laval,2,6,7,0.0
2018-2019,CISSS de Laval,2,6,8,0.0
2018-2019,CISSS de Laval,2,6,9,2.0
2018-2019,CISSS de Laval,2,7,1,0.0
2018-2019,CISSS de Laval,2,7,2,0.0
2018-2019,CISSS de Laval,2,7,3,2.0
2018-2019,CISSS de Laval,2,7,4,4.0
2018-2019,CISSS de Laval,2,7,5,7.0
2018-2019,CISSS de Laval,2,7,6,2.0
2018-2019,CISSS de Laval,2,7,7,0.0
2018-2019,CISSS de Laval,2,7,8,0.0
2018-2019,CISSS de Laval,2,7,9,15.0
2018-2019,CISSS de Laval,2,8,1,0.0
2018-2019,CISSS de Laval,2,8,2,0.0
2018-2019,CISSS de Laval,2,8,3,2.0
2018-2019,CISSS de Laval,2,8,4,3.0
2018-2019,CISSS de Laval,2,8,5,4.0
2018-2019,CISSS de Laval,2,8,6,2.0
2018-2019,CISSS de Laval,2,8,7,0.0
2018-2019,CISSS de Laval,2,8,8,0.0
2018-2019,CISSS de Laval,2,8,9,11.0
2018-2019,CISSS de Laval,2,9,1,0.0
2018-2019,CISSS de Laval,2,9,2,0.0
2018-2019,CISSS de Laval,2,9,3,0.0
2018-2019,CISSS de Laval,2,9,4,1.0
2018-2019,CISSS de Laval,2,9,5,3.0
2018-2019,CISSS de Laval,2,9,6,0.0
2018-2019,CISSS de Laval,2,9,7,0.0
2018-2019,CISSS de Laval,2,9,8,0.0
2018-2019,CISSS de Laval,2,9,9,4.0
2018-2019,CISSS de Laval,2,10,1,0.0
2018-2019,CISSS de Laval,2,10,2,0.0
2018-2019,CISSS de Laval,2,10,3,1.0
2018-2019,CISSS de Laval,2,10,4,0.0
2018-2019,CISSS de Laval,2,10,5,0.0
2018-2019,CISSS de Laval,2,10,6,0.0
2018-2019,CISSS de Laval,2,10,7,0.0
2018-2019,CISSS de Laval,2,10,8,0.0
2018-2019,CISSS de Laval,2,10,9,1.0
2018-2019,CISSS de Laval,2,11,1,0.0
2018-2019,CISSS de Laval,2,11,2,0.0
2018-2019,CISSS de Laval,2,11,3,1.0
2018-2019,CISSS de Laval,2,11,4,0.0
2018-2019,CISSS de Laval,2,11,5,0.0
2018-2019,CISSS de Laval,2,11,6,0.0
2018-2019,CISSS de Laval,2,11,7,0.0
2018-2019,CISSS de Laval,2,11,8,0.0
2018-2019,CISSS de Laval,2,11,9,1.0
2018-2019,CISSS de Laval,2,16,1,0.0
2018-2019,CISSS de Laval,2,16,2,0.0
2018-2019,CISSS de Laval,2,16,3,2.0
2018-2019,CISSS de Laval,2,16,4,0.0
2018-2019,CISSS de Laval,2,16,5,0.0
2018-2019,CISSS de Laval,2,16,6,0.0
2018-2019,CISSS de Laval,2,16,7,0.0
2018-2019,CISSS de Laval,2,16,8,0.0
2018-2019,CISSS de Laval,2,16,9,2.0
2018-2019,CISSS de Laval,2,17,1,43.0
2018-2019,CISSS de Laval,2,19,1,1.0
2018-2019,CISSS de Laval,2,27,1,1.0
2018-2019,CISSS de Laval,2,32,1,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,1,3,3.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,1,4,4.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,1,5,18.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,1,6,7.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,1,7,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,1,9,34.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,2,2,22.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,2,3,35.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,2,4,31.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,2,5,83.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,2,6,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,2,9,172.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,3,2,22.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,3,3,38.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,3,4,35.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,3,5,101.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,3,6,8.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,3,7,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,3,9,206.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,4,2,22.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,4,3,33.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,4,4,30.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,4,5,83.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,4,6,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,4,9,170.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,6,2,22.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,6,3,33.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,6,4,30.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,6,5,83.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,6,6,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,6,9,170.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,7,3,5.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,7,4,5.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,7,5,18.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,7,6,6.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,7,7,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,7,9,36.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,8,3,3.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,8,4,4.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,8,5,11.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,8,6,3.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,8,7,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,8,9,22.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,9,3,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,9,4,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,9,5,7.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,9,6,3.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,9,7,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,9,9,14.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,10,2,22.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,10,3,32.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,10,4,24.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,10,5,81.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,10,9,159.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,11,4,4.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,11,9,4.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,12,4,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,12,9,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,13,4,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,13,5,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,13,9,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,14,3,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,14,9,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,15,5,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,15,6,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,15,9,3.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,16,2,22.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,16,3,33.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,16,4,30.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,16,5,83.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,16,6,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,16,9,170.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,18,1,45.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,19,1,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,20,1,9.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,21,1,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,27,1,114.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,0,32,1,170.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,1,1,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,1,2,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,1,3,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,1,4,3.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,1,5,15.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,1,6,6.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,1,7,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,1,8,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,1,9,28.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,2,1,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,2,2,8.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,2,3,17.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,2,4,21.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,2,5,47.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,2,6,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,2,7,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,2,8,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,2,9,94.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,3,1,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,3,2,8.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,3,3,19.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,3,4,24.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,3,5,62.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,3,6,7.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,3,7,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,3,8,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,3,9,122.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,4,1,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,4,2,8.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,4,3,15.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,4,4,21.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,4,5,47.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,4,6,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,4,7,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,4,8,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,4,9,93.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,5,1,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,5,2,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,5,3,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,5,4,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,5,5,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,5,6,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,5,7,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,5,8,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,5,9,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,6,1,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,6,2,8.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,6,3,15.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,6,4,21.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,6,5,47.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,6,6,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,6,7,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,6,8,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,6,9,93.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,7,1,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,7,2,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,7,3,4.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,7,4,3.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,7,5,15.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,7,6,5.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,7,7,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,7,8,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,7,9,29.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,8,1,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,8,2,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,8,3,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,8,4,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,8,5,8.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,8,6,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,8,7,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,8,8,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,8,9,15.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,9,1,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,9,2,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,9,3,2.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,9,4,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,9,5,7.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,9,6,3.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,9,7,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,9,8,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,9,9,14.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,10,1,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,10,2,8.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,10,3,15.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,10,4,20.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,10,5,46.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,10,6,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,10,7,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,10,8,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,10,9,89.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,11,1,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,11,2,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,11,3,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,11,4,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,11,5,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,11,6,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,11,7,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,11,8,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,11,9,1.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,15,1,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,15,2,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,15,3,0.0
2018-2019,CISSS de l'Abitibi-Témiscamingue,1,15,4,0.0
