Annee,NomEtablissement,SousPage,Ligne,Colonne,Chiffre
2011-2012,CENTRE MIRIAM,0,16,3,0.0
2011-2012,CENTRE MIRIAM,0,16,4,0.0
2011-2012,CENTRE MIRIAM,0,17,1,7.0
2011-2012,CENTRE MIRIAM,0,17,2,165.0
2011-2012,CENTRE MIRIAM,0,17,3,4.0
2011-2012,CENTRE MIRIAM,0,17,4,269.0
2011-2012,CENTRE MIRIAM,0,18,1,4.0
2011-2012,CENTRE MIRIAM,0,18,2,228.0
2011-2012,CENTRE MIRIAM,0,18,3,5.0
2011-2012,CENTRE MIRIAM,0,18,4,278.0
2011-2012,CENTRE MIRIAM,0,19,1,0.0
2011-2012,CENTRE MIRIAM,0,19,2,0.0
2011-2012,CENTRE MIRIAM,0,19,3,2.0
2011-2012,CENTRE MIRIAM,0,19,4,46.0
2011-2012,CENTRE MIRIAM,0,20,1,0.0
2011-2012,CENTRE MIRIAM,0,20,2,0.0
2011-2012,CENTRE MIRIAM,0,20,3,0.0
2011-2012,CENTRE MIRIAM,0,20,4,0.0
2011-2012,CENTRE MIRIAM,0,21,1,11.0
2011-2012,CENTRE MIRIAM,0,21,3,11.0
2011-2012,CENTRE MIRIAM,0,22,1,14.0
2011-2012,CENTRE MIRIAM,0,22,2,249.0
2011-2012,CENTRE MIRIAM,0,22,3,11.0
2011-2012,CENTRE MIRIAM,0,22,4,431.0
2011-2012,CENTRE MIRIAM,0,23,1,9.0
2011-2012,CENTRE MIRIAM,0,23,2,649.0
2011-2012,CENTRE MIRIAM,0,23,3,18.0
2011-2012,CENTRE MIRIAM,0,23,4,478.0
2011-2012,CENTRE MIRIAM,0,24,1,7.0
2011-2012,CENTRE MIRIAM,0,24,2,442.0
2011-2012,CENTRE MIRIAM,0,24,3,6.0
2011-2012,CENTRE MIRIAM,0,24,4,249.0
2011-2012,CENTRE MIRIAM,0,25,1,9.0
2011-2012,CENTRE MIRIAM,0,25,2,496.0
2011-2012,CENTRE MIRIAM,0,25,3,9.0
2011-2012,CENTRE MIRIAM,0,25,4,592.0
2011-2012,CENTRE MIRIAM,0,26,1,4.0
2011-2012,CENTRE MIRIAM,0,26,2,584.0
2011-2012,CENTRE MIRIAM,0,26,3,1.0
2011-2012,CENTRE MIRIAM,0,26,4,65.0
2011-2012,CENTRE MIRIAM,0,27,1,0.0
2011-2012,CENTRE MIRIAM,0,27,2,0.0
2011-2012,CENTRE MIRIAM,0,27,3,0.0
2011-2012,CENTRE MIRIAM,0,27,4,0.0
2011-2012,CENTRE MIRIAM,0,28,1,43.0
2011-2012,CENTRE MIRIAM,0,28,3,45.0
2011-2012,CLAIR FOYER INC.,0,2,1,2.0
2011-2012,CLAIR FOYER INC.,0,2,2,119.0
2011-2012,CLAIR FOYER INC.,0,2,3,1.0
2011-2012,CLAIR FOYER INC.,0,2,4,195.0
2011-2012,CLAIR FOYER INC.,0,3,1,1.0
2011-2012,CLAIR FOYER INC.,0,3,2,363.0
2011-2012,CLAIR FOYER INC.,0,5,1,1.0
2011-2012,CLAIR FOYER INC.,0,5,2,63.0
2011-2012,CLAIR FOYER INC.,0,7,1,4.0
2011-2012,CLAIR FOYER INC.,0,7,3,1.0
2011-2012,CLAIR FOYER INC.,0,16,1,1.0
2011-2012,CLAIR FOYER INC.,0,16,2,3.0
2011-2012,CLAIR FOYER INC.,0,17,3,1.0
2011-2012,CLAIR FOYER INC.,0,17,4,118.0
2011-2012,CLAIR FOYER INC.,0,18,1,1.0
2011-2012,CLAIR FOYER INC.,0,18,2,168.0
2011-2012,CLAIR FOYER INC.,0,18,3,3.0
2011-2012,CLAIR FOYER INC.,0,18,4,65.0
2011-2012,CLAIR FOYER INC.,0,21,1,2.0
2011-2012,CLAIR FOYER INC.,0,21,3,4.0
2011-2012,CLAIR FOYER INC.,0,22,1,4.0
2011-2012,CLAIR FOYER INC.,0,22,2,62.0
2011-2012,CLAIR FOYER INC.,0,22,3,2.0
2011-2012,CLAIR FOYER INC.,0,22,4,58.0
2011-2012,CLAIR FOYER INC.,0,23,1,2.0
2011-2012,CLAIR FOYER INC.,0,23,2,22.0
2011-2012,CLAIR FOYER INC.,0,25,1,3.0
2011-2012,CLAIR FOYER INC.,0,25,2,121.0
2011-2012,CLAIR FOYER INC.,0,26,1,1.0
2011-2012,CLAIR FOYER INC.,0,26,2,20.0
2011-2012,CLAIR FOYER INC.,0,28,1,10.0
2011-2012,CLAIR FOYER INC.,0,28,3,2.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,1,3,1.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,1,4,178.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,2,1,13.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,2,2,317.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,2,3,6.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,2,4,395.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,3,1,5.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,3,2,587.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,3,3,7.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,3,4,717.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,4,1,22.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,4,2,1000.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,4,3,20.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,4,4,904.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,5,1,12.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,5,2,1027.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,5,3,12.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,5,4,977.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,6,1,1.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,6,2,406.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,6,3,1.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,6,4,373.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,7,1,53.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,7,3,47.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,10,1,4.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,10,2,323.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,10,3,4.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,10,4,58.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,11,1,3.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,11,2,625.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,11,3,9.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,11,4,351.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,12,1,10.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,12,2,659.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,12,3,12.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,12,4,148.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,13,1,5.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,13,2,360.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,13,3,4.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,13,4,222.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,14,1,22.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,14,3,29.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,16,1,1.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,16,2,84.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,17,1,10.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,17,2,322.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,17,3,11.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,17,4,248.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,18,1,18.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,18,2,548.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,18,3,22.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,18,4,455.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,19,1,8.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,19,2,585.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,19,3,9.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,19,4,300.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,21,1,37.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,21,3,42.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,22,3,1.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,22,4,4.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,23,1,7.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,23,2,64.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,23,3,10.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,23,4,97.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,24,1,7.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,24,2,131.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,24,3,6.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,24,4,165.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,25,1,5.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,25,2,143.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,25,3,5.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,25,4,286.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,26,1,7.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,26,2,167.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,26,3,3.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,26,4,281.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,27,3,1.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,27,4,690.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,28,1,26.0
2011-2012,CR EN DEFICIENCE INTELLECTUELLE DE QUEBEC,0,28,3,26.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,1,3,1.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,1,4,199.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,2,1,6.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,2,2,271.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,2,3,8.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,2,4,431.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,3,1,2.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,3,2,419.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,4,1,6.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,4,2,501.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,4,3,4.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,4,4,982.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,5,1,3.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,5,2,2272.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,5,3,1.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,5,4,99.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,6,1,3.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,6,2,3376.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,7,1,20.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,7,3,14.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,10,1,4.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,10,2,84.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,10,3,3.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,10,4,179.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,11,1,10.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,11,2,238.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,11,3,6.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,11,4,375.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,12,1,11.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,12,2,186.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,12,3,4.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,12,4,440.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,13,1,1.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,13,2,323.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,13,3,1.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,13,4,178.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,14,1,26.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,14,3,14.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,16,1,2.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,16,2,93.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,16,3,2.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,16,4,174.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,17,1,3.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,17,2,306.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,17,3,12.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,17,4,166.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,18,1,7.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,18,2,541.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,18,3,11.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,18,4,502.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,19,1,3.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,19,2,631.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,21,1,15.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,21,3,25.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,22,3,8.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,22,4,105.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,23,1,10.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,23,2,173.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,23,3,9.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,23,4,111.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,24,1,11.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,24,2,182.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,24,3,8.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,24,4,135.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,25,1,9.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,25,2,284.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,25,3,14.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,25,4,216.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,26,1,9.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,26,2,245.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,26,3,7.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,26,4,208.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,27,1,1.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,27,2,323.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,27,3,1.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,27,4,295.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,28,1,40.0
2011-2012,CRDITED DE CHAUDIERE-APPALACHES,0,28,3,47.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,1,1,1.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,1,2,484.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,1,3,2.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,1,4,607.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,2,1,13.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,2,2,1353.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,2,3,16.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,2,4,1130.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,3,1,7.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,3,2,1062.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,3,3,9.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,3,4,1095.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,4,1,23.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,4,2,1361.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,4,3,36.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,4,4,1325.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,5,1,9.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,5,2,482.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,5,3,13.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,5,4,545.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,6,1,3.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,6,2,1507.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,6,3,3.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,6,4,335.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,7,1,56.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,7,3,79.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,9,3,3.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,9,4,143.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,10,1,2.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,10,2,702.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,10,3,3.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,10,4,43.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,11,1,9.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,11,2,980.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,11,3,10.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,11,4,382.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,12,1,11.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,12,2,401.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,12,3,8.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,12,4,622.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,13,1,1.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,13,2,1767.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,14,1,23.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,14,3,24.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,16,3,1.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,16,4,106.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,17,3,6.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,17,4,272.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,18,1,9.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,18,2,456.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,18,3,5.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,18,4,826.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,19,1,1.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,19,2,3160.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,19,3,4.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,19,4,72.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,20,1,1.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,20,2,919.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,20,3,1.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,20,4,1285.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,21,1,11.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,21,3,17.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,22,1,5.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,22,2,23.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,22,3,1.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,22,4,276.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,23,1,15.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,23,2,107.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,23,3,24.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,23,4,247.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,24,1,6.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,24,2,156.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,24,3,6.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,24,4,80.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,25,1,13.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,25,2,138.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,25,3,13.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,25,4,466.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,26,1,7.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,26,2,546.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,26,3,11.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,26,4,301.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,27,1,1.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,27,2,198.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,27,3,1.0
2011-2012,CRDITED DE LA MAURICIE-ET-DU-CENTRE-DU-QUEBEC - IU,0,27,4,599.0
