Annee,NomEtablissement,Ligne,Colonne,Chiffre
2011-2012,CRDITED DE LAVAL,6,3,0.0
2011-2012,CRDITED DE LAVAL,6,4,0.0
2011-2012,CRDITED DE LAVAL,7,1,86.0
2011-2012,CRDITED DE LAVAL,7,3,85.0
2011-2012,CRDITED DE LAVAL,8,1,23.0
2011-2012,CRDITED DE LAVAL,8,2,124.0
2011-2012,CRDITED DE LAVAL,8,3,29.0
2011-2012,CRDITED DE LAVAL,8,4,85.0
2011-2012,CRDITED DE LAVAL,9,1,53.0
2011-2012,CRDITED DE LAVAL,9,2,236.0
2011-2012,CRDITED DE LAVAL,9,3,70.0
2011-2012,CRDITED DE LAVAL,9,4,223.0
2011-2012,CRDITED DE LAVAL,10,1,1.0
2011-2012,CRDITED DE LAVAL,10,2,596.0
2011-2012,CRDITED DE LAVAL,10,3,5.0
2011-2012,CRDITED DE LAVAL,10,4,135.0
2011-2012,CRDITED DE LAVAL,11,1,4.0
2011-2012,CRDITED DE LAVAL,11,2,226.0
2011-2012,CRDITED DE LAVAL,11,3,1.0
2011-2012,CRDITED DE LAVAL,11,4,253.0
2011-2012,CRDITED DE LAVAL,12,1,1.0
2011-2012,CRDITED DE LAVAL,12,2,722.0
2011-2012,CRDITED DE LAVAL,12,3,0.0
2011-2012,CRDITED DE LAVAL,12,4,0.0
2011-2012,CRDITED DE LAVAL,13,1,0.0
2011-2012,CRDITED DE LAVAL,13,2,0.0
2011-2012,CRDITED DE LAVAL,13,3,0.0
2011-2012,CRDITED DE LAVAL,13,4,0.0
2011-2012,CRDITED DE LAVAL,14,1,82.0
2011-2012,CRDITED DE LAVAL,14,3,105.0
2011-2012,CRDITED DE MONTREAL,1,1,53.0
2011-2012,CRDITED DE MONTREAL,1,2,200.0
2011-2012,CRDITED DE MONTREAL,1,3,80.0
2011-2012,CRDITED DE MONTREAL,1,4,253.0
2011-2012,CRDITED DE MONTREAL,2,1,137.0
2011-2012,CRDITED DE MONTREAL,2,2,634.0
2011-2012,CRDITED DE MONTREAL,2,3,105.0
2011-2012,CRDITED DE MONTREAL,2,4,624.0
2011-2012,CRDITED DE MONTREAL,3,1,26.0
2011-2012,CRDITED DE MONTREAL,3,2,466.0
2011-2012,CRDITED DE MONTREAL,3,3,38.0
2011-2012,CRDITED DE MONTREAL,3,4,488.0
2011-2012,CRDITED DE MONTREAL,4,1,34.0
2011-2012,CRDITED DE MONTREAL,4,2,812.0
2011-2012,CRDITED DE MONTREAL,4,3,37.0
2011-2012,CRDITED DE MONTREAL,4,4,895.0
2011-2012,CRDITED DE MONTREAL,5,1,25.0
2011-2012,CRDITED DE MONTREAL,5,2,1170.0
2011-2012,CRDITED DE MONTREAL,5,3,26.0
2011-2012,CRDITED DE MONTREAL,5,4,985.0
2011-2012,CRDITED DE MONTREAL,6,1,2.0
2011-2012,CRDITED DE MONTREAL,6,2,327.0
2011-2012,CRDITED DE MONTREAL,6,3,1.0
2011-2012,CRDITED DE MONTREAL,6,4,323.0
2011-2012,CRDITED DE MONTREAL,7,1,277.0
2011-2012,CRDITED DE MONTREAL,7,3,287.0
2011-2012,CRDITED DE MONTREAL,8,1,127.0
2011-2012,CRDITED DE MONTREAL,8,2,183.0
2011-2012,CRDITED DE MONTREAL,8,3,149.0
2011-2012,CRDITED DE MONTREAL,8,4,266.0
2011-2012,CRDITED DE MONTREAL,9,1,260.0
2011-2012,CRDITED DE MONTREAL,9,2,501.0
2011-2012,CRDITED DE MONTREAL,9,3,191.0
2011-2012,CRDITED DE MONTREAL,9,4,445.0
2011-2012,CRDITED DE MONTREAL,10,1,15.0
2011-2012,CRDITED DE MONTREAL,10,2,331.0
2011-2012,CRDITED DE MONTREAL,10,3,10.0
2011-2012,CRDITED DE MONTREAL,10,4,274.0
2011-2012,CRDITED DE MONTREAL,11,1,12.0
2011-2012,CRDITED DE MONTREAL,11,2,252.0
2011-2012,CRDITED DE MONTREAL,11,3,4.0
2011-2012,CRDITED DE MONTREAL,11,4,252.0
2011-2012,CRDITED DE MONTREAL,12,1,2.0
2011-2012,CRDITED DE MONTREAL,12,2,121.0
2011-2012,CRDITED DE MONTREAL,12,3,4.0
2011-2012,CRDITED DE MONTREAL,12,4,354.0
2011-2012,CRDITED DE MONTREAL,14,1,416.0
2011-2012,CRDITED DE MONTREAL,14,3,358.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,1,1,1.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,1,2,51.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,1,3,1.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,1,4,52.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,2,1,1.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,2,2,22.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,2,3,3.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,2,4,120.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,3,1,2.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,3,2,359.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,4,3,2.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,4,4,176.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,5,1,2.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,5,2,181.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,5,3,2.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,5,4,112.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,6,3,1.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,6,4,57.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,7,1,6.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,7,3,9.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,9,1,4.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,9,2,137.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,9,3,6.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,9,4,88.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,14,1,4.0
2011-2012,CRDITED DU BAS-SAINT-LAURENT,14,3,6.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,1,1,4.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,1,2,17.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,1,3,3.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,1,4,37.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,2,1,8.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,2,2,116.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,2,3,3.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,2,4,100.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,3,1,1.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,3,2,28.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,3,3,3.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,3,4,78.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,4,1,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,4,2,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,4,3,4.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,4,4,96.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,5,1,1.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,5,2,8.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,5,3,3.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,5,4,181.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,6,1,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,6,2,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,6,3,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,6,4,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,7,1,14.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,7,3,16.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,8,1,3.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,8,2,23.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,8,3,1.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,8,4,12.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,9,1,8.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,9,2,94.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,9,3,4.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,9,4,75.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,10,1,1.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,10,2,83.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,10,3,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,10,4,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,11,1,1.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,11,2,164.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,11,3,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,11,4,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,12,1,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,12,2,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,12,3,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,12,4,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,13,1,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,13,2,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,13,3,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,13,4,0.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,14,1,13.0
2011-2012,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,14,3,5.0
2011-2012,CSSS DE CHARLEVOIX,1,1,0.0
2011-2012,CSSS DE CHARLEVOIX,1,2,0.0
2011-2012,CSSS DE CHARLEVOIX,1,3,0.0
2011-2012,CSSS DE CHARLEVOIX,1,4,0.0
2011-2012,CSSS DE CHARLEVOIX,2,1,0.0
2011-2012,CSSS DE CHARLEVOIX,2,2,0.0
2011-2012,CSSS DE CHARLEVOIX,2,3,4.0
2011-2012,CSSS DE CHARLEVOIX,2,4,105.0
2011-2012,CSSS DE CHARLEVOIX,3,1,0.0
2011-2012,CSSS DE CHARLEVOIX,3,2,0.0
2011-2012,CSSS DE CHARLEVOIX,3,3,0.0
2011-2012,CSSS DE CHARLEVOIX,3,4,0.0
2011-2012,CSSS DE CHARLEVOIX,4,1,0.0
2011-2012,CSSS DE CHARLEVOIX,4,2,0.0
2011-2012,CSSS DE CHARLEVOIX,4,3,0.0
2011-2012,CSSS DE CHARLEVOIX,4,4,0.0
2011-2012,CSSS DE CHARLEVOIX,5,1,0.0
2011-2012,CSSS DE CHARLEVOIX,5,2,0.0
2011-2012,CSSS DE CHARLEVOIX,5,3,0.0
2011-2012,CSSS DE CHARLEVOIX,5,4,0.0
2011-2012,CSSS DE CHARLEVOIX,6,1,0.0
2011-2012,CSSS DE CHARLEVOIX,6,2,0.0
2011-2012,CSSS DE CHARLEVOIX,6,3,0.0
2011-2012,CSSS DE CHARLEVOIX,6,4,0.0
2011-2012,CSSS DE CHARLEVOIX,7,1,0.0
2011-2012,CSSS DE CHARLEVOIX,7,3,4.0
2011-2012,CSSS DE CHARLEVOIX,8,1,0.0
2011-2012,CSSS DE CHARLEVOIX,8,2,0.0
2011-2012,CSSS DE CHARLEVOIX,8,3,0.0
2011-2012,CSSS DE CHARLEVOIX,8,4,0.0
2011-2012,CSSS DE CHARLEVOIX,9,1,0.0
2011-2012,CSSS DE CHARLEVOIX,9,2,0.0
2011-2012,CSSS DE CHARLEVOIX,9,3,0.0
2011-2012,CSSS DE CHARLEVOIX,9,4,0.0
2011-2012,CSSS DE CHARLEVOIX,10,1,0.0
2011-2012,CSSS DE CHARLEVOIX,10,2,0.0
2011-2012,CSSS DE CHARLEVOIX,10,3,0.0
2011-2012,CSSS DE CHARLEVOIX,10,4,0.0
2011-2012,CSSS DE CHARLEVOIX,11,1,0.0
2011-2012,CSSS DE CHARLEVOIX,11,2,0.0
2011-2012,CSSS DE CHARLEVOIX,11,3,0.0
2011-2012,CSSS DE CHARLEVOIX,11,4,0.0
2011-2012,CSSS DE CHARLEVOIX,12,1,0.0
2011-2012,CSSS DE CHARLEVOIX,12,2,0.0
2011-2012,CSSS DE CHARLEVOIX,12,3,0.0
2011-2012,CSSS DE CHARLEVOIX,12,4,0.0
2011-2012,CSSS DE CHARLEVOIX,13,1,0.0
2011-2012,CSSS DE CHARLEVOIX,13,2,0.0
2011-2012,CSSS DE CHARLEVOIX,13,3,0.0
2011-2012,CSSS DE CHARLEVOIX,13,4,0.0
2011-2012,CSSS DE CHARLEVOIX,14,1,0.0
2011-2012,CSSS DE CHARLEVOIX,14,3,0.0
2011-2012,CSSS DES ILES,4,3,2.0
2011-2012,CSSS DES ILES,4,4,192.0
2011-2012,CSSS DES ILES,7,3,2.0
2011-2012,CSSS DES ILES,8,3,1.0
2011-2012,CSSS DES ILES,8,4,11.0
2011-2012,CSSS DES ILES,9,3,1.0
2011-2012,CSSS DES ILES,9,4,25.0
2011-2012,CSSS DES ILES,14,3,2.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,2,1,1.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,2,2,8.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,2,3,3.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,2,4,128.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,3,1,1.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,3,2,44.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,4,1,1.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,4,2,8.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,4,3,2.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,4,4,127.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,5,1,1.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,5,2,181.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,7,1,4.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,7,3,5.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,8,1,1.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,8,2,296.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,8,3,2.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,8,4,131.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,9,1,2.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,9,2,251.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,9,3,3.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,9,4,238.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,11,1,1.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,11,2,13.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,12,3,1.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,12,4,393.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,14,1,4.0
2011-2012,LE CENTRE DE READAPTATION DE LA GASPESIE,14,3,6.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,1,1,10.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,1,2,122.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,1,3,17.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,1,4,129.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,2,1,16.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,2,2,102.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,2,3,29.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,2,4,161.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,3,1,5.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,3,2,86.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,3,3,5.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,3,4,159.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,4,1,8.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,4,2,89.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,4,3,9.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,4,4,225.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,5,1,13.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,5,2,242.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,5,3,9.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,5,4,451.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,6,3,3.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,6,4,306.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,7,1,52.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,7,3,72.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,8,1,81.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,8,2,102.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,8,3,114.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,8,4,133.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,9,1,84.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,9,2,135.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,9,3,101.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,9,4,160.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,10,1,5.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,10,2,55.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,10,3,3.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,10,4,184.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,11,1,2.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,11,2,92.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,11,3,4.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,11,4,213.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,14,1,172.0
2011-2012,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,14,3,222.0
2011-2012,PAVILLON DU PARC,1,1,3.0
2011-2012,PAVILLON DU PARC,1,2,11.0
2011-2012,PAVILLON DU PARC,1,3,5.0
2011-2012,PAVILLON DU PARC,1,4,36.0
2011-2012,PAVILLON DU PARC,2,1,7.0
2011-2012,PAVILLON DU PARC,2,2,139.0
2011-2012,PAVILLON DU PARC,2,3,10.0
2011-2012,PAVILLON DU PARC,2,4,171.0
2011-2012,PAVILLON DU PARC,3,1,2.0
2011-2012,PAVILLON DU PARC,3,2,84.0
2011-2012,PAVILLON DU PARC,3,3,2.0
2011-2012,PAVILLON DU PARC,3,4,313.0
2011-2012,PAVILLON DU PARC,4,1,1.0
2011-2012,PAVILLON DU PARC,4,2,316.0
2011-2012,PAVILLON DU PARC,4,3,2.0
2011-2012,PAVILLON DU PARC,4,4,62.0
2011-2012,PAVILLON DU PARC,5,1,4.0
2011-2012,PAVILLON DU PARC,5,2,46.0
2011-2012,PAVILLON DU PARC,5,3,2.0
2011-2012,PAVILLON DU PARC,5,4,271.0
2011-2012,PAVILLON DU PARC,7,1,17.0
2011-2012,PAVILLON DU PARC,7,3,21.0
2011-2012,PAVILLON DU PARC,8,1,2.0
2011-2012,PAVILLON DU PARC,8,2,58.0
2011-2012,PAVILLON DU PARC,8,3,1.0
2011-2012,PAVILLON DU PARC,8,4,17.0
2011-2012,PAVILLON DU PARC,9,1,5.0
2011-2012,PAVILLON DU PARC,9,2,135.0
2011-2012,PAVILLON DU PARC,9,3,18.0
2011-2012,PAVILLON DU PARC,9,4,178.0
2011-2012,PAVILLON DU PARC,14,1,7.0
2011-2012,PAVILLON DU PARC,14,3,19.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,1,1,2.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,1,2,49.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,1,3,6.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,1,4,48.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,2,1,29.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,2,2,317.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,2,3,22.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,2,4,220.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,3,1,4.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,3,2,349.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,3,3,3.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,3,4,168.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,4,1,7.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,4,2,173.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,4,3,9.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,4,4,199.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,5,1,5.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,5,2,118.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,5,3,5.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,5,4,297.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,6,1,1.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,6,2,220.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,6,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,6,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,7,1,48.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,7,3,45.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,8,1,4.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,8,2,166.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,8,3,9.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,8,4,53.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,9,1,11.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,9,2,229.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,9,3,25.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,9,4,412.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,10,1,4.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,10,2,133.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,10,3,2.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,10,4,136.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,11,1,3.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,11,2,170.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,11,3,1.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,11,4,265.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,12,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,12,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,12,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,12,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,13,1,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,13,2,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,13,3,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,13,4,0.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,14,1,22.0
2012-2013,CENTRE D'ACCUEIL DIXVILLE INC.,14,3,37.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,2,1,4.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,2,2,50.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,2,3,2.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,2,4,87.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,3,1,2.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,3,2,437.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,3,3,1.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,3,4,338.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,4,1,2.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,4,2,177.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,4,3,4.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,4,4,314.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,7,1,8.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,7,3,7.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,8,1,2.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,8,2,56.0
2012-2013,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,8,3,1.0
