Annee,NomEtablissement,SousPage,Ligne,Colonne,Chiffre
2010-2011,CLAIR FOYER INC.,0,3,2,3.0
2010-2011,CLAIR FOYER INC.,0,3,3,2.0
2010-2011,CLAIR FOYER INC.,0,3,4,14.0
2010-2011,CLAIR FOYER INC.,0,3,5,9.0
2010-2011,CLAIR FOYER INC.,0,3,6,3.0
2010-2011,CLAIR FOYER INC.,0,3,7,31.0
2010-2011,CLAIR FOYER INC.,0,4,4,1.0
2010-2011,CLAIR FOYER INC.,0,4,6,1.0
2010-2011,CLAIR FOYER INC.,0,4,7,2.0
2010-2011,CLAIR FOYER INC.,0,5,4,1.0
2010-2011,CLAIR FOYER INC.,0,5,5,1.0
2010-2011,CLAIR FOYER INC.,0,5,7,2.0
2010-2011,CLAIR FOYER INC.,0,6,4,2.0
2010-2011,CLAIR FOYER INC.,0,6,5,1.0
2010-2011,CLAIR FOYER INC.,0,6,6,1.0
2010-2011,CLAIR FOYER INC.,0,6,7,4.0
2010-2011,CLAIR FOYER INC.,0,7,2,3.0
2010-2011,CLAIR FOYER INC.,0,7,3,2.0
2010-2011,CLAIR FOYER INC.,0,7,4,12.0
2010-2011,CLAIR FOYER INC.,0,7,5,8.0
2010-2011,CLAIR FOYER INC.,0,7,6,2.0
2010-2011,CLAIR FOYER INC.,0,7,7,27.0
2010-2011,CLAIR FOYER INC.,0,8,2,1.0
2010-2011,CLAIR FOYER INC.,0,8,3,1.0
2010-2011,CLAIR FOYER INC.,0,8,4,5.0
2010-2011,CLAIR FOYER INC.,0,8,5,5.0
2010-2011,CLAIR FOYER INC.,0,8,6,1.0
2010-2011,CLAIR FOYER INC.,0,8,7,13.0
2010-2011,CLAIR FOYER INC.,0,9,2,2.0
2010-2011,CLAIR FOYER INC.,0,9,3,1.0
2010-2011,CLAIR FOYER INC.,0,9,4,7.0
2010-2011,CLAIR FOYER INC.,0,9,5,3.0
2010-2011,CLAIR FOYER INC.,0,9,6,1.0
2010-2011,CLAIR FOYER INC.,0,9,7,14.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,1,2,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,1,4,8.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,1,5,4.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,1,7,13.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,2,2,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,2,4,2.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,2,7,3.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,3,2,2.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,3,4,10.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,3,5,4.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,3,7,16.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,4,2,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,4,4,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,4,5,2.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,4,7,4.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,6,2,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,6,4,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,6,5,2.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,6,7,4.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,7,2,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,7,4,9.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,7,5,2.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,7,7,12.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,8,2,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,8,4,7.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,8,5,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,8,7,9.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,9,4,2.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,9,5,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,9,7,3.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,10,3,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,10,4,4.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,10,5,2.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,10,7,7.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,11,2,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,11,4,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,11,5,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,11,7,3.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,12,2,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,12,3,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,12,4,5.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,12,5,3.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,12,7,10.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,13,4,2.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,13,5,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,13,7,3.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,15,4,2.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,15,5,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,15,7,3.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,16,2,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,16,3,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,16,4,3.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,16,5,2.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,16,7,7.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,17,2,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,17,3,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,17,4,2.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,17,5,2.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,17,7,6.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,18,4,1.0
2010-2011,CR EN DEFICIENCE INTELLECTUELLE MONTEREGIE-EST,0,18,7,1.0
2010-2011,CRDI NORMAND-LARAMEE,0,1,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,1,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,1,3,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,1,4,25.0
2010-2011,CRDI NORMAND-LARAMEE,0,1,5,16.0
2010-2011,CRDI NORMAND-LARAMEE,0,1,6,9.0
2010-2011,CRDI NORMAND-LARAMEE,0,1,7,50.0
2010-2011,CRDI NORMAND-LARAMEE,0,2,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,2,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,2,3,1.0
2010-2011,CRDI NORMAND-LARAMEE,0,2,4,1.0
2010-2011,CRDI NORMAND-LARAMEE,0,2,5,1.0
2010-2011,CRDI NORMAND-LARAMEE,0,2,6,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,2,7,3.0
2010-2011,CRDI NORMAND-LARAMEE,0,3,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,3,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,3,3,1.0
2010-2011,CRDI NORMAND-LARAMEE,0,3,4,26.0
2010-2011,CRDI NORMAND-LARAMEE,0,3,5,17.0
2010-2011,CRDI NORMAND-LARAMEE,0,3,6,9.0
2010-2011,CRDI NORMAND-LARAMEE,0,3,7,53.0
2010-2011,CRDI NORMAND-LARAMEE,0,4,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,4,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,4,3,1.0
2010-2011,CRDI NORMAND-LARAMEE,0,4,4,1.0
2010-2011,CRDI NORMAND-LARAMEE,0,4,5,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,4,6,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,4,7,2.0
2010-2011,CRDI NORMAND-LARAMEE,0,5,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,5,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,5,3,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,5,4,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,5,5,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,5,6,1.0
2010-2011,CRDI NORMAND-LARAMEE,0,5,7,1.0
2010-2011,CRDI NORMAND-LARAMEE,0,6,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,6,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,6,3,1.0
2010-2011,CRDI NORMAND-LARAMEE,0,6,4,1.0
2010-2011,CRDI NORMAND-LARAMEE,0,6,5,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,6,6,1.0
2010-2011,CRDI NORMAND-LARAMEE,0,6,7,3.0
2010-2011,CRDI NORMAND-LARAMEE,0,7,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,7,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,7,3,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,7,4,25.0
2010-2011,CRDI NORMAND-LARAMEE,0,7,5,17.0
2010-2011,CRDI NORMAND-LARAMEE,0,7,6,8.0
2010-2011,CRDI NORMAND-LARAMEE,0,7,7,50.0
2010-2011,CRDI NORMAND-LARAMEE,0,8,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,8,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,8,3,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,8,4,16.0
2010-2011,CRDI NORMAND-LARAMEE,0,8,5,11.0
2010-2011,CRDI NORMAND-LARAMEE,0,8,6,4.0
2010-2011,CRDI NORMAND-LARAMEE,0,8,7,31.0
2010-2011,CRDI NORMAND-LARAMEE,0,9,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,9,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,9,3,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,9,4,9.0
2010-2011,CRDI NORMAND-LARAMEE,0,9,5,6.0
2010-2011,CRDI NORMAND-LARAMEE,0,9,6,4.0
2010-2011,CRDI NORMAND-LARAMEE,0,9,7,19.0
2010-2011,CRDI NORMAND-LARAMEE,0,10,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,10,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,10,3,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,10,4,5.0
2010-2011,CRDI NORMAND-LARAMEE,0,10,5,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,10,6,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,10,7,5.0
2010-2011,CRDI NORMAND-LARAMEE,0,11,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,11,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,11,3,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,11,4,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,11,5,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,11,6,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,11,7,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,12,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,12,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,12,3,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,12,4,5.0
2010-2011,CRDI NORMAND-LARAMEE,0,12,5,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,12,6,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,12,7,5.0
2010-2011,CRDI NORMAND-LARAMEE,0,13,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,13,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,13,3,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,13,4,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,13,5,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,13,6,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,13,7,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,14,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,14,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,14,3,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,14,4,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,14,5,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,14,6,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,14,7,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,15,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,15,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,15,3,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,15,4,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,15,5,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,15,6,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,15,7,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,16,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,16,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,16,3,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,16,4,5.0
2010-2011,CRDI NORMAND-LARAMEE,0,16,5,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,16,6,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,16,7,5.0
2010-2011,CRDI NORMAND-LARAMEE,0,17,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,17,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,17,3,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,17,4,2.0
2010-2011,CRDI NORMAND-LARAMEE,0,17,5,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,17,6,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,17,7,2.0
2010-2011,CRDI NORMAND-LARAMEE,0,18,1,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,18,2,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,18,3,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,18,4,3.0
2010-2011,CRDI NORMAND-LARAMEE,0,18,5,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,18,6,0.0
2010-2011,CRDI NORMAND-LARAMEE,0,18,7,3.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,1,1,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,1,2,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,1,3,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,1,4,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,1,5,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,1,6,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,1,7,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,2,1,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,2,2,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,2,3,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,2,4,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,2,5,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,2,6,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,2,7,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,3,1,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,3,2,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,3,3,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,3,4,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,3,5,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,3,6,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,3,7,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,4,1,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,4,2,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,4,3,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,4,4,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,4,5,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,4,6,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,4,7,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,5,1,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,5,2,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,5,3,0.0
2010-2011,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,5,4,0.0
