jeu,exercice,rss,region_nom,programme,montant
depenses_sad,2019-2020,14,Lanaudière,Déficience physique,10258021.5
depenses_sad,2019-2020,14,Lanaudière,Santé mentale,177426.74
depenses_sad,2019-2020,14,Lanaudière,Santé physique,5289460.14
depenses_sad,2019-2020,14,Lanaudière,Santé publique,0.0
depenses_sad,2019-2020,14,Lanaudière,Services généraux,7243595.05
depenses_sad,2019-2020,14,Lanaudière,Soutien à l'autonomie des PA,66993865.13
depenses_sad,2019-2020,15,Laurentides,Déficience intellectuelle et TSA,5597722.43
depenses_sad,2019-2020,15,Laurentides,Déficience physique,22951050.45
depenses_sad,2019-2020,15,Laurentides,Santé mentale,1957948.98
depenses_sad,2019-2020,15,Laurentides,Santé physique,10899980.23
depenses_sad,2019-2020,15,Laurentides,Santé publique,0.0
depenses_sad,2019-2020,15,Laurentides,Services généraux,8104755.23
depenses_sad,2019-2020,15,Laurentides,Soutien à l'autonomie des PA,73243750.56
depenses_sad,2019-2020,16,Montérégie,Déficience intellectuelle et TSA,17951973.34
depenses_sad,2019-2020,16,Montérégie,Déficience physique,49413915.21
depenses_sad,2019-2020,16,Montérégie,Santé mentale,620997.77
depenses_sad,2019-2020,16,Montérégie,Santé physique,27297934.28
depenses_sad,2019-2020,16,Montérégie,Santé publique,0.0
depenses_sad,2019-2020,16,Montérégie,Services généraux,14556066.53
depenses_sad,2019-2020,16,Montérégie,Soutien à l'autonomie des PA,169560718.28
depenses_sad,2019-2020,17,Nunavik,Déficience intellectuelle et TSA,64282.31
depenses_sad,2019-2020,17,Nunavik,Déficience physique,125842.54
depenses_sad,2019-2020,17,Nunavik,Santé mentale,2687525.15
depenses_sad,2019-2020,17,Nunavik,Santé physique,1883698.57
depenses_sad,2019-2020,17,Nunavik,Santé publique,0.0
depenses_sad,2019-2020,17,Nunavik,Services généraux,1008486.46
depenses_sad,2019-2020,17,Nunavik,Soutien à l'autonomie des PA,2039848.35
depenses_sad,2019-2020,18,Terres-Cries-de-la-Baie-James,Déficience intellectuelle et TSA,58459.73
depenses_sad,2019-2020,18,Terres-Cries-de-la-Baie-James,Déficience physique,754469.39
depenses_sad,2019-2020,18,Terres-Cries-de-la-Baie-James,Santé mentale,25417.27
depenses_sad,2019-2020,18,Terres-Cries-de-la-Baie-James,Santé physique,122426.53
depenses_sad,2019-2020,18,Terres-Cries-de-la-Baie-James,Santé publique,0.0
depenses_sad,2019-2020,18,Terres-Cries-de-la-Baie-James,Services généraux,49987.3
depenses_sad,2019-2020,18,Terres-Cries-de-la-Baie-James,Soutien à l'autonomie des PA,3225451.94
depenses_sad,2020-2021,1,Bas-Saint-Laurent,Déficience intellectuelle et TSA,2427099.31
depenses_sad,2020-2021,1,Bas-Saint-Laurent,Déficience physique,15904516.36
depenses_sad,2020-2021,1,Bas-Saint-Laurent,Santé mentale,81287.95
depenses_sad,2020-2021,1,Bas-Saint-Laurent,Santé physique,8424523.25
depenses_sad,2020-2021,1,Bas-Saint-Laurent,Santé publique,0.0
depenses_sad,2020-2021,1,Bas-Saint-Laurent,Services généraux,13888395.33
depenses_sad,2020-2021,1,Bas-Saint-Laurent,Soutien à l'autonomie des PA,34372583.76
depenses_sad,2020-2021,2,Saguenay–Lac-Saint-Jean,Déficience intellectuelle et TSA,3526850.56
depenses_sad,2020-2021,2,Saguenay–Lac-Saint-Jean,Déficience physique,16069905.21
depenses_sad,2020-2021,2,Saguenay–Lac-Saint-Jean,Santé mentale,68034.31
depenses_sad,2020-2021,2,Saguenay–Lac-Saint-Jean,Santé physique,10245355.39
depenses_sad,2020-2021,2,Saguenay–Lac-Saint-Jean,Santé publique,0.0
depenses_sad,2020-2021,2,Saguenay–Lac-Saint-Jean,Services généraux,6289758.2
depenses_sad,2020-2021,2,Saguenay–Lac-Saint-Jean,Soutien à l'autonomie des PA,36753592.09
depenses_sad,2020-2021,3,Capitale-Nationale,Déficience intellectuelle et TSA,24756036.48
depenses_sad,2020-2021,3,Capitale-Nationale,Déficience physique,52806744.76
depenses_sad,2020-2021,3,Capitale-Nationale,Santé mentale,480960.11
depenses_sad,2020-2021,3,Capitale-Nationale,Santé physique,16504529.55
depenses_sad,2020-2021,3,Capitale-Nationale,Santé publique,0.0
depenses_sad,2020-2021,3,Capitale-Nationale,Services généraux,21685895.35
depenses_sad,2020-2021,3,Capitale-Nationale,Soutien à l'autonomie des PA,75791052.72
depenses_sad,2020-2021,4,Mauricie et Centre-du-Québec,Déficience intellectuelle et TSA,5979835.5
depenses_sad,2020-2021,4,Mauricie et Centre-du-Québec,Déficience physique,22104588.28
depenses_sad,2020-2021,4,Mauricie et Centre-du-Québec,Santé mentale,480656.2
depenses_sad,2020-2021,4,Mauricie et Centre-du-Québec,Santé physique,17106743.04
depenses_sad,2020-2021,4,Mauricie et Centre-du-Québec,Santé publique,0.0
depenses_sad,2020-2021,4,Mauricie et Centre-du-Québec,Services généraux,12543688.37
depenses_sad,2020-2021,4,Mauricie et Centre-du-Québec,Soutien à l'autonomie des PA,84045728.41
depenses_sad,2020-2021,5,Estrie,Déficience intellectuelle et TSA,8829368.84
depenses_sad,2020-2021,5,Estrie,Déficience physique,27110663.62
depenses_sad,2020-2021,5,Estrie,Santé mentale,244111.7
depenses_sad,2020-2021,5,Estrie,Santé physique,12367350.38
depenses_sad,2020-2021,5,Estrie,Santé publique,0.0
depenses_sad,2020-2021,5,Estrie,Services généraux,9179120.21
depenses_sad,2020-2021,5,Estrie,Soutien à l'autonomie des PA,75708744.06
depenses_sad,2020-2021,6,Montréal,Déficience intellectuelle et TSA,18067537.46
depenses_sad,2020-2021,6,Montréal,Déficience physique,74340088.6
depenses_sad,2020-2021,6,Montréal,Santé mentale,4177728.23
depenses_sad,2020-2021,6,Montréal,Santé physique,47238920.82
depenses_sad,2020-2021,6,Montréal,Santé publique,0.0
depenses_sad,2020-2021,6,Montréal,Services généraux,35600752.86
depenses_sad,2020-2021,6,Montréal,Soutien à l'autonomie des PA,329243113.21
depenses_sad,2020-2021,7,Outaouais,Déficience intellectuelle et TSA,5078288.14
depenses_sad,2020-2021,7,Outaouais,Déficience physique,17954862.93
depenses_sad,2020-2021,7,Outaouais,Santé mentale,44309.26
depenses_sad,2020-2021,7,Outaouais,Santé physique,9893508.98
depenses_sad,2020-2021,7,Outaouais,Santé publique,0.0
depenses_sad,2020-2021,7,Outaouais,Services généraux,5938513.12
depenses_sad,2020-2021,7,Outaouais,Soutien à l'autonomie des PA,41891303.49
depenses_sad,2020-2021,8,Abitibi-Témiscamingue,Déficience intellectuelle et TSA,1654005.15
depenses_sad,2020-2021,8,Abitibi-Témiscamingue,Déficience physique,8860272.51
depenses_sad,2020-2021,8,Abitibi-Témiscamingue,Santé mentale,118414.26
depenses_sad,2020-2021,8,Abitibi-Témiscamingue,Santé physique,2525925.97
depenses_sad,2020-2021,8,Abitibi-Témiscamingue,Santé publique,0.0
depenses_sad,2020-2021,8,Abitibi-Témiscamingue,Services généraux,1607640.1
depenses_sad,2020-2021,8,Abitibi-Témiscamingue,Soutien à l'autonomie des PA,27692008.24
depenses_sad,2020-2021,9,Côte-Nord,Déficience intellectuelle et TSA,1225102.72
depenses_sad,2020-2021,9,Côte-Nord,Déficience physique,6027578.57
depenses_sad,2020-2021,9,Côte-Nord,Santé mentale,203157.56
depenses_sad,2020-2021,9,Côte-Nord,Santé physique,4037555.51
depenses_sad,2020-2021,9,Côte-Nord,Santé publique,0.0
depenses_sad,2020-2021,9,Côte-Nord,Services généraux,2195789.93
depenses_sad,2020-2021,9,Côte-Nord,Soutien à l'autonomie des PA,21059690.05
depenses_sad,2020-2021,10,Nord-du-Québec,Déficience intellectuelle et TSA,127152.59
depenses_sad,2020-2021,10,Nord-du-Québec,Déficience physique,560426.26
depenses_sad,2020-2021,10,Nord-du-Québec,Santé mentale,52705.51
depenses_sad,2020-2021,10,Nord-du-Québec,Santé physique,776740.8
depenses_sad,2020-2021,10,Nord-du-Québec,Santé publique,0.0
depenses_sad,2020-2021,10,Nord-du-Québec,Services généraux,430717.46
depenses_sad,2020-2021,10,Nord-du-Québec,Soutien à l'autonomie des PA,2876991.92
depenses_sad,2020-2021,11,Gaspésie–Îles-de-la-Madeleine,Déficience intellectuelle et TSA,3005567.63
depenses_sad,2020-2021,11,Gaspésie–Îles-de-la-Madeleine,Déficience physique,8090213.67
depenses_sad,2020-2021,11,Gaspésie–Îles-de-la-Madeleine,Santé mentale,129678.24
depenses_sad,2020-2021,11,Gaspésie–Îles-de-la-Madeleine,Santé physique,5213296.16
depenses_sad,2020-2021,11,Gaspésie–Îles-de-la-Madeleine,Santé publique,0.0
depenses_sad,2020-2021,11,Gaspésie–Îles-de-la-Madeleine,Services généraux,3290539.61
depenses_sad,2020-2021,11,Gaspésie–Îles-de-la-Madeleine,Soutien à l'autonomie des PA,25051499.59
depenses_sad,2020-2021,12,Chaudière-Appalaches,Déficience intellectuelle et TSA,6692165.68
depenses_sad,2020-2021,12,Chaudière-Appalaches,Déficience physique,12975171.67
depenses_sad,2020-2021,12,Chaudière-Appalaches,Santé mentale,178765.48
depenses_sad,2020-2021,12,Chaudière-Appalaches,Santé physique,11281955.46
depenses_sad,2020-2021,12,Chaudière-Appalaches,Santé publique,0.0
depenses_sad,2020-2021,12,Chaudière-Appalaches,Services généraux,11799852.97
depenses_sad,2020-2021,12,Chaudière-Appalaches,Soutien à l'autonomie des PA,60809559.84
depenses_sad,2020-2021,13,Laval,Déficience intellectuelle et TSA,6906008.34
depenses_sad,2020-2021,13,Laval,Déficience physique,12032925.33
depenses_sad,2020-2021,13,Laval,Santé mentale,347535.51
depenses_sad,2020-2021,13,Laval,Santé physique,4639869.7
depenses_sad,2020-2021,13,Laval,Santé publique,0.0
depenses_sad,2020-2021,13,Laval,Services généraux,7305787.17
depenses_sad,2020-2021,13,Laval,Soutien à l'autonomie des PA,66480813.36
depenses_sad,2020-2021,14,Lanaudière,Déficience intellectuelle et TSA,5055552.5
depenses_sad,2020-2021,14,Lanaudière,Déficience physique,10683109.46
depenses_sad,2020-2021,14,Lanaudière,Santé mentale,188874.98
depenses_sad,2020-2021,14,Lanaudière,Santé physique,6471623.37
depenses_sad,2020-2021,14,Lanaudière,Santé publique,0.0
depenses_sad,2020-2021,14,Lanaudière,Services généraux,8554834.31
depenses_sad,2020-2021,14,Lanaudière,Soutien à l'autonomie des PA,69506273.92
depenses_sad,2020-2021,15,Laurentides,Déficience intellectuelle et TSA,6608238.47
depenses_sad,2020-2021,15,Laurentides,Déficience physique,24182898.37
depenses_sad,2020-2021,15,Laurentides,Santé mentale,1415872.74
depenses_sad,2020-2021,15,Laurentides,Santé physique,12970708.54
depenses_sad,2020-2021,15,Laurentides,Santé publique,0.0
depenses_sad,2020-2021,15,Laurentides,Services généraux,10115616.28
depenses_sad,2020-2021,15,Laurentides,Soutien à l'autonomie des PA,69613094.95
depenses_sad,2020-2021,16,Montérégie,Déficience intellectuelle et TSA,22549459.19
depenses_sad,2020-2021,16,Montérégie,Déficience physique,49698120.97
depenses_sad,2020-2021,16,Montérégie,Santé mentale,622299.97
depenses_sad,2020-2021,16,Montérégie,Santé physique,29785745.3
depenses_sad,2020-2021,16,Montérégie,Santé publique,0.0
depenses_sad,2020-2021,16,Montérégie,Services généraux,18260528.81
depenses_sad,2020-2021,16,Montérégie,Soutien à l'autonomie des PA,181071414.84
depenses_sad,2020-2021,17,Nunavik,Déficience intellectuelle et TSA,30039.12
depenses_sad,2020-2021,17,Nunavik,Déficience physique,33443.25
depenses_sad,2020-2021,17,Nunavik,Santé mentale,4822678.48
depenses_sad,2020-2021,17,Nunavik,Santé physique,1648338.72
depenses_sad,2020-2021,17,Nunavik,Santé publique,0.0
depenses_sad,2020-2021,17,Nunavik,Services généraux,757726.4
depenses_sad,2020-2021,17,Nunavik,Soutien à l'autonomie des PA,1534555.51
depenses_sad,2020-2021,18,Terres-Cries-de-la-Baie-James,Déficience intellectuelle et TSA,59581.87
depenses_sad,2020-2021,18,Terres-Cries-de-la-Baie-James,Déficience physique,768953.6
depenses_sad,2020-2021,18,Terres-Cries-de-la-Baie-James,Santé mentale,25905.39
depenses_sad,2020-2021,18,Terres-Cries-de-la-Baie-James,Santé physique,124777.07
depenses_sad,2020-2021,18,Terres-Cries-de-la-Baie-James,Santé publique,0.0
depenses_sad,2020-2021,18,Terres-Cries-de-la-Baie-James,Services généraux,50947.32
depenses_sad,2020-2021,18,Terres-Cries-de-la-Baie-James,Soutien à l'autonomie des PA,3287374.78
depenses_sad,2021-2022,1,Bas-Saint-Laurent,Déficience intellectuelle et TSA,2812529.18
depenses_sad,2021-2022,1,Bas-Saint-Laurent,Déficience physique,20303248.4
depenses_sad,2021-2022,1,Bas-Saint-Laurent,Santé mentale,91627.62
depenses_sad,2021-2022,1,Bas-Saint-Laurent,Santé physique,10498767.08
depenses_sad,2021-2022,1,Bas-Saint-Laurent,Services généraux,8646236.29
depenses_sad,2021-2022,1,Bas-Saint-Laurent,Soutien à l'autonomie des PA,42650376.93
depenses_sad,2021-2022,2,Saguenay–Lac-Saint-Jean,Déficience intellectuelle et TSA,3626365.76
depenses_sad,2021-2022,2,Saguenay–Lac-Saint-Jean,Déficience physique,16904550.59
depenses_sad,2021-2022,2,Saguenay–Lac-Saint-Jean,Santé mentale,71235.6
depenses_sad,2021-2022,2,Saguenay–Lac-Saint-Jean,Santé physique,10902071.76
depenses_sad,2021-2022,2,Saguenay–Lac-Saint-Jean,Services généraux,5412761.64
depenses_sad,2021-2022,2,Saguenay–Lac-Saint-Jean,Soutien à l'autonomie des PA,39499850.2
depenses_sad,2021-2022,3,Capitale-Nationale,Déficience intellectuelle et TSA,28454215.04
depenses_sad,2021-2022,3,Capitale-Nationale,Déficience physique,62488457.31
depenses_sad,2021-2022,3,Capitale-Nationale,Santé mentale,755391.23
depenses_sad,2021-2022,3,Capitale-Nationale,Santé physique,18200522.97
depenses_sad,2021-2022,3,Capitale-Nationale,Services généraux,25996040.44
depenses_sad,2021-2022,3,Capitale-Nationale,Soutien à l'autonomie des PA,90854306.09
depenses_sad,2021-2022,4,Mauricie et Centre-du-Québec,Déficience intellectuelle et TSA,9113418.04
depenses_sad,2021-2022,4,Mauricie et Centre-du-Québec,Déficience physique,25528279.21
depenses_sad,2021-2022,4,Mauricie et Centre-du-Québec,Santé mentale,444879.97
depenses_sad,2021-2022,4,Mauricie et Centre-du-Québec,Santé physique,17456015.63
depenses_sad,2021-2022,4,Mauricie et Centre-du-Québec,Services généraux,13714534.78
depenses_sad,2021-2022,4,Mauricie et Centre-du-Québec,Soutien à l'autonomie des PA,95093067.82
depenses_sad,2021-2022,5,Estrie,Déficience intellectuelle et TSA,11263385.85
depenses_sad,2021-2022,5,Estrie,Déficience physique,30629954.54
depenses_sad,2021-2022,5,Estrie,Santé mentale,244923.42
depenses_sad,2021-2022,5,Estrie,Santé physique,13243767.35
depenses_sad,2021-2022,5,Estrie,Services généraux,7281506.91
depenses_sad,2021-2022,5,Estrie,Soutien à l'autonomie des PA,90359994.55
depenses_sad,2021-2022,6,Montréal,Déficience intellectuelle et TSA,22075684.48
depenses_sad,2021-2022,6,Montréal,Déficience physique,87492067.13
depenses_sad,2021-2022,6,Montréal,Santé mentale,4009682.82
depenses_sad,2021-2022,6,Montréal,Santé physique,54190335.2
depenses_sad,2021-2022,6,Montréal,Services généraux,31640839.48
depenses_sad,2021-2022,6,Montréal,Soutien à l'autonomie des PA,378717058.63
depenses_sad,2021-2022,7,Outaouais,Déficience intellectuelle et TSA,6218878.61
depenses_sad,2021-2022,7,Outaouais,Déficience physique,23105129.59
depenses_sad,2021-2022,7,Outaouais,Santé mentale,41931.92
depenses_sad,2021-2022,7,Outaouais,Santé physique,11704356.8
depenses_sad,2021-2022,7,Outaouais,Services généraux,6282406.97
depenses_sad,2021-2022,7,Outaouais,Soutien à l'autonomie des PA,53014280.86
depenses_sad,2021-2022,8,Abitibi-Témiscamingue,Déficience intellectuelle et TSA,1986214.83
depenses_sad,2021-2022,8,Abitibi-Témiscamingue,Déficience physique,9465340.76
depenses_sad,2021-2022,8,Abitibi-Témiscamingue,Santé mentale,162713.0
depenses_sad,2021-2022,8,Abitibi-Témiscamingue,Santé physique,2588551.79
depenses_sad,2021-2022,8,Abitibi-Témiscamingue,Services généraux,1248172.33
depenses_sad,2021-2022,8,Abitibi-Témiscamingue,Soutien à l'autonomie des PA,31665538.06
depenses_sad,2021-2022,9,Côte-Nord,Déficience intellectuelle et TSA,1391426.17
depenses_sad,2021-2022,9,Côte-Nord,Déficience physique,7377036.07
depenses_sad,2021-2022,9,Côte-Nord,Santé mentale,290121.72
depenses_sad,2021-2022,9,Côte-Nord,Santé physique,4251121.68
depenses_sad,2021-2022,9,Côte-Nord,Services généraux,1691766.68
depenses_sad,2021-2022,9,Côte-Nord,Soutien à l'autonomie des PA,24720393.31
depenses_sad,2021-2022,10,Nord-du-Québec,Déficience intellectuelle et TSA,140738.62
depenses_sad,2021-2022,10,Nord-du-Québec,Déficience physique,559734.96
depenses_sad,2021-2022,10,Nord-du-Québec,Santé mentale,53783.78
depenses_sad,2021-2022,10,Nord-du-Québec,Santé physique,804740.8
depenses_sad,2021-2022,10,Nord-du-Québec,Services généraux,365884.83
depenses_sad,2021-2022,10,Nord-du-Québec,Soutien à l'autonomie des PA,2874132.3
depenses_sad,2021-2022,11,Gaspésie–Îles-de-la-Madeleine,Déficience intellectuelle et TSA,3061892.51
depenses_sad,2021-2022,11,Gaspésie–Îles-de-la-Madeleine,Déficience physique,8575764.34
depenses_sad,2021-2022,11,Gaspésie–Îles-de-la-Madeleine,Santé mentale,151013.48
depenses_sad,2021-2022,11,Gaspésie–Îles-de-la-Madeleine,Santé physique,6149407.57
depenses_sad,2021-2022,11,Gaspésie–Îles-de-la-Madeleine,Services généraux,3628809.26
depenses_sad,2021-2022,11,Gaspésie–Îles-de-la-Madeleine,Soutien à l'autonomie des PA,29996670.68
depenses_sad,2021-2022,12,Chaudière-Appalaches,Déficience intellectuelle et TSA,7839783.15
depenses_sad,2021-2022,12,Chaudière-Appalaches,Déficience physique,15830350.9
depenses_sad,2021-2022,12,Chaudière-Appalaches,Santé mentale,194161.53
depenses_sad,2021-2022,12,Chaudière-Appalaches,Santé physique,12657939.49
depenses_sad,2021-2022,12,Chaudière-Appalaches,Services généraux,12248362.29
depenses_sad,2021-2022,12,Chaudière-Appalaches,Soutien à l'autonomie des PA,66046768.18
depenses_sad,2021-2022,13,Laval,Déficience intellectuelle et TSA,8037375.86
depenses_sad,2021-2022,13,Laval,Déficience physique,14071050.27
depenses_sad,2021-2022,13,Laval,Santé mentale,327744.07
depenses_sad,2021-2022,13,Laval,Santé physique,5238767.06
depenses_sad,2021-2022,13,Laval,Services généraux,8112708.07
depenses_sad,2021-2022,13,Laval,Soutien à l'autonomie des PA,76262904.29
depenses_sad,2021-2022,14,Lanaudière,Déficience intellectuelle et TSA,7124156.5
depenses_sad,2021-2022,14,Lanaudière,Déficience physique,12879352.76
depenses_sad,2021-2022,14,Lanaudière,Santé mentale,210894.57
depenses_sad,2021-2022,14,Lanaudière,Santé physique,7349946.09
depenses_sad,2021-2022,14,Lanaudière,Services généraux,7779873.43
depenses_sad,2021-2022,14,Lanaudière,Soutien à l'autonomie des PA,77975046.34
depenses_sad,2021-2022,15,Laurentides,Déficience intellectuelle et TSA,8368468.14
depenses_sad,2021-2022,15,Laurentides,Déficience physique,28288539.07
depenses_sad,2021-2022,15,Laurentides,Santé mentale,1547323.41
depenses_sad,2021-2022,15,Laurentides,Santé physique,14768719.23
depenses_sad,2021-2022,15,Laurentides,Services généraux,9391000.52
depenses_sad,2021-2022,15,Laurentides,Soutien à l'autonomie des PA,78765975.75
depenses_sad,2021-2022,16,Montérégie,Déficience intellectuelle et TSA,24745127.71
depenses_sad,2021-2022,16,Montérégie,Déficience physique,60477365.51
depenses_sad,2021-2022,16,Montérégie,Santé mentale,1050999.65
depenses_sad,2021-2022,16,Montérégie,Santé physique,33420923.88
depenses_sad,2021-2022,16,Montérégie,Services généraux,16181299.21
depenses_sad,2021-2022,16,Montérégie,Soutien à l'autonomie des PA,216967532.92
depenses_sad,2021-2022,17,Nunavik,Déficience intellectuelle et TSA,57483.08
depenses_sad,2021-2022,17,Nunavik,Déficience physique,126644.91
depenses_sad,2021-2022,17,Nunavik,Santé mentale,5279012.22
depenses_sad,2021-2022,17,Nunavik,Santé physique,2058784.98
depenses_sad,2021-2022,17,Nunavik,Services généraux,991874.27
depenses_sad,2021-2022,17,Nunavik,Soutien à l'autonomie des PA,2429448.64
depenses_sad,2021-2022,18,Terres-Cries-de-la-Baie-James,Déficience intellectuelle et TSA,68617.49
depenses_sad,2021-2022,18,Terres-Cries-de-la-Baie-James,Déficience physique,756508.4
depenses_sad,2021-2022,18,Terres-Cries-de-la-Baie-James,Santé mentale,31117.79
depenses_sad,2021-2022,18,Terres-Cries-de-la-Baie-James,Santé physique,234921.53
depenses_sad,2021-2022,18,Terres-Cries-de-la-Baie-James,Services généraux,101733.1
depenses_sad,2021-2022,18,Terres-Cries-de-la-Baie-James,Soutien à l'autonomie des PA,3326983.98
depenses_sad,2022-2023,1,Bas-Saint-Laurent,Déficience intellectuelle et TSA,2741042.26
depenses_sad,2022-2023,1,Bas-Saint-Laurent,Déficience physique,18273930.71
depenses_sad,2022-2023,1,Bas-Saint-Laurent,Santé mentale,14035.86
depenses_sad,2022-2023,1,Bas-Saint-Laurent,Santé physique,12229569.55
depenses_sad,2022-2023,1,Bas-Saint-Laurent,Santé publique,0.0
depenses_sad,2022-2023,1,Bas-Saint-Laurent,Services généraux,9710144.05
depenses_sad,2022-2023,1,Bas-Saint-Laurent,Soutien à l'autonomie des PA,41463097.58
depenses_sad,2022-2023,2,Saguenay–Lac-Saint-Jean,Déficience intellectuelle et TSA,3427731.9
depenses_sad,2022-2023,2,Saguenay–Lac-Saint-Jean,Déficience physique,15134198.89
depenses_sad,2022-2023,2,Saguenay–Lac-Saint-Jean,Santé mentale,55592.62
depenses_sad,2022-2023,2,Saguenay–Lac-Saint-Jean,Santé physique,10994172.95
depenses_sad,2022-2023,2,Saguenay–Lac-Saint-Jean,Santé publique,0.0
depenses_sad,2022-2023,2,Saguenay–Lac-Saint-Jean,Services généraux,5369356.57
depenses_sad,2022-2023,2,Saguenay–Lac-Saint-Jean,Soutien à l'autonomie des PA,36863673.07
depenses_sad,2022-2023,3,Capitale-Nationale,Déficience intellectuelle et TSA,29480816.36
depenses_sad,2022-2023,3,Capitale-Nationale,Déficience physique,56174361.85
depenses_sad,2022-2023,3,Capitale-Nationale,Santé mentale,370977.24
depenses_sad,2022-2023,3,Capitale-Nationale,Santé physique,17077273.97
depenses_sad,2022-2023,3,Capitale-Nationale,Santé publique,0.0
depenses_sad,2022-2023,3,Capitale-Nationale,Services généraux,31544809.34
depenses_sad,2022-2023,3,Capitale-Nationale,Soutien à l'autonomie des PA,101239441.23
depenses_sad,2022-2023,4,Mauricie et Centre-du-Québec,Déficience intellectuelle et TSA,10116010.96
depenses_sad,2022-2023,4,Mauricie et Centre-du-Québec,Déficience physique,21716093.02
depenses_sad,2022-2023,4,Mauricie et Centre-du-Québec,Santé mentale,413203.3
depenses_sad,2022-2023,4,Mauricie et Centre-du-Québec,Santé physique,18373466.74
depenses_sad,2022-2023,4,Mauricie et Centre-du-Québec,Santé publique,0.0
depenses_sad,2022-2023,4,Mauricie et Centre-du-Québec,Services généraux,13264357.83
depenses_sad,2022-2023,4,Mauricie et Centre-du-Québec,Soutien à l'autonomie des PA,98801875.15
depenses_sad,2022-2023,5,Estrie,Déficience intellectuelle et TSA,13344339.36
depenses_sad,2022-2023,5,Estrie,Déficience physique,28437008.87
depenses_sad,2022-2023,5,Estrie,Santé mentale,254944.4
depenses_sad,2022-2023,5,Estrie,Santé physique,13841892.53
depenses_sad,2022-2023,5,Estrie,Santé publique,0.0
depenses_sad,2022-2023,5,Estrie,Services généraux,7696607.91
depenses_sad,2022-2023,5,Estrie,Soutien à l'autonomie des PA,88906631.93
depenses_sad,2022-2023,6,Montréal,Déficience intellectuelle et TSA,20906395.6
depenses_sad,2022-2023,6,Montréal,Déficience physique,82220841.87
depenses_sad,2022-2023,6,Montréal,Santé mentale,4944124.56
depenses_sad,2022-2023,6,Montréal,Santé physique,57339202.76
depenses_sad,2022-2023,6,Montréal,Santé publique,0.0
depenses_sad,2022-2023,6,Montréal,Services généraux,33681190.91
depenses_sad,2022-2023,6,Montréal,Soutien à l'autonomie des PA,377216474.3
depenses_sad,2022-2023,7,Outaouais,Déficience intellectuelle et TSA,5510355.3
depenses_sad,2022-2023,7,Outaouais,Déficience physique,21967948.11
depenses_sad,2022-2023,7,Outaouais,Santé mentale,38920.83
depenses_sad,2022-2023,7,Outaouais,Santé physique,11353501.31
depenses_sad,2022-2023,7,Outaouais,Santé publique,0.0
depenses_sad,2022-2023,7,Outaouais,Services généraux,6511903.77
depenses_sad,2022-2023,7,Outaouais,Soutien à l'autonomie des PA,56623937.68
depenses_sad,2022-2023,8,Abitibi-Témiscamingue,Déficience intellectuelle et TSA,1917438.6
depenses_sad,2022-2023,8,Abitibi-Témiscamingue,Déficience physique,8841137.75
depenses_sad,2022-2023,8,Abitibi-Témiscamingue,Santé mentale,159535.19
depenses_sad,2022-2023,8,Abitibi-Témiscamingue,Santé physique,2820682.61
depenses_sad,2022-2023,8,Abitibi-Témiscamingue,Santé publique,0.0
depenses_sad,2022-2023,8,Abitibi-Témiscamingue,Services généraux,1087884.07
depenses_sad,2022-2023,8,Abitibi-Témiscamingue,Soutien à l'autonomie des PA,31556718.76
depenses_sad,2022-2023,9,Côte-Nord,Déficience intellectuelle et TSA,1364001.02
depenses_sad,2022-2023,9,Côte-Nord,Déficience physique,6415968.45
depenses_sad,2022-2023,9,Côte-Nord,Santé mentale,466593.31
depenses_sad,2022-2023,9,Côte-Nord,Santé physique,5422022.49
depenses_sad,2022-2023,9,Côte-Nord,Santé publique,0.0
depenses_sad,2022-2023,9,Côte-Nord,Services généraux,1860922.8
depenses_sad,2022-2023,9,Côte-Nord,Soutien à l'autonomie des PA,24923903.93
depenses_sad,2022-2023,10,Nord-du-Québec,Déficience intellectuelle et TSA,127859.79
depenses_sad,2022-2023,10,Nord-du-Québec,Déficience physique,375801.59
depenses_sad,2022-2023,10,Nord-du-Québec,Santé mentale,71055.04
depenses_sad,2022-2023,10,Nord-du-Québec,Santé physique,838599.79
depenses_sad,2022-2023,10,Nord-du-Québec,Santé publique,0.0
depenses_sad,2022-2023,10,Nord-du-Québec,Services généraux,506440.88
depenses_sad,2022-2023,10,Nord-du-Québec,Soutien à l'autonomie des PA,2938177.91
depenses_sad,2022-2023,11,Gaspésie–Îles-de-la-Madeleine,Déficience intellectuelle et TSA,3023306.02
depenses_sad,2022-2023,11,Gaspésie–Îles-de-la-Madeleine,Déficience physique,9310757.79
depenses_sad,2022-2023,11,Gaspésie–Îles-de-la-Madeleine,Santé mentale,149535.36
depenses_sad,2022-2023,11,Gaspésie–Îles-de-la-Madeleine,Santé physique,6836819.99
depenses_sad,2022-2023,11,Gaspésie–Îles-de-la-Madeleine,Santé publique,0.0
depenses_sad,2022-2023,11,Gaspésie–Îles-de-la-Madeleine,Services généraux,4364848.68
depenses_sad,2022-2023,11,Gaspésie–Îles-de-la-Madeleine,Soutien à l'autonomie des PA,29096296.15
depenses_sad,2022-2023,12,Chaudière-Appalaches,Déficience intellectuelle et TSA,8246386.25
depenses_sad,2022-2023,12,Chaudière-Appalaches,Déficience physique,15209153.11
depenses_sad,2022-2023,12,Chaudière-Appalaches,Santé mentale,182337.94
depenses_sad,2022-2023,12,Chaudière-Appalaches,Santé physique,13018612.91
